106.0,349.0,344.0,150.0,107.0,258.0,219.0,-93.56,-7.32,-83.81,1946.65,-14523.22,-736.74,-1089.87,545.96,2039.81
105.86636572733372,348.99952956852894,343.8770038368878,149.10100321349626,107.00043170470973,257.88290259550126,219.0652850627933,-93.3979391555847,-7.169095555446878,-83.93830448216654,1900.385884332546,-14412.385325635158,-708.2156786710432,-1056.903187344059,522.6731579868778,2088.03367540253
105.1322033367471,349.00225807106125,343.08114041088766,149.92750613795272,106.99792781739343,257.0528263695431,220.20789390745776,-93.82478611780664,-6.912999485620574,-83.99274404533024,1873.4277657221885,-14284.143149197678,-709.0381698771145,-1103.555911867976,448.5874802805677,2213.8624226809306
105.82791779607459,348.9873924365747,344.1333046317477,148.87082301125653,107.01156968622013,258.31167686221227,221.1795420119356,-94.99197898649874,-6.71952948101766,-84.01114915286657,1873.7190675051588,-14350.075998246848,-760.1652432299366,-1319.720648469164,370.1296588417112,2410.891967354285
105.17155510909447,349.0625673856554,343.90770081338593,149.05642985518492,106.94258327360909,259.3703484872949,222.9068687672022,-95.62241687523226,-6.468668285595241,-84.08409891317548,1902.0523123965331,-14793.99561238738,-800.6246090277461,-1451.7378939088317,298.68055123136446,2629.2086770984215
106.26176129416835,348.6247676301732,344.36114194198063,148.89804338376268,107.35207376651691,260.3724463245988,226.47623013490113,-95.49280662490965,-6.369750722221943,-84.04208334083674,1999.7215355955336,-15629.147164083828,-855.007099979516,-1400.2163172468677,243.02327705445168,2770.0283640410375
105.30716058736753,347.44869398198057,345.64527948970886,149.5484206698878,108.64730965949971,262.0605739418351,229.1793661498977,-94.93896854225576,-6.497196935242834,-83.7353524958295,2191.439463887003,-16581.01734473586,-817.9596067905896,-1286.971226219147,197.11606127394478,2580.863748503978
105.58868121365981,346.3140560571368,346.06033472664876,150.10674605579973,109.0604858946637,263.85974760894567,230.90651968366944,-93.68039829399116,-7.049774115487015,-83.33645405306524,2413.1872284712967,-17457.39652422607,-723.5069484767814,-1020.2577107471266,250.0333017349693,1939.07484134851
106.0731614136225,345.8449759643782,345.9797125659868,149.88356341638826,108.9775786116725,263.82142573235876,229.7872020370366,-91.91514825313315,-7.579012250542725,-83.22923472046791,2544.541854717309,-18291.42350724263,-663.1923240982246,-569.2445643163114,362.80233961485067,865.4823644522606
105.98699253183663,346.88255525089903,346.02824664703803,150.85595652258,109.03499723331882,265.7242670602869,225.90572879683498,-90.54991056412553,-7.975774719208889,-83.58884643897761,2514.1332826466555,-19079.57281912471,-689.3954106127774,-161.32986058554678,547.6854638019945,-673.7191634637854
106.00250321831474,346.9683439099167,345.9411655550409,151.01623881452474,108.92605897482795,265.9824052574952,219.54130621252716,-90.42373945401984,-9.273336811851541,-84.11275460463031,2414.0767013572167,-19823.21858699972,-895.8700572763751,58.11723116628454,1021.6255251333877,-2407.7714933650686
106.0,348.0,347.0,151.00000000000003,110.0,267.0,214.0,-90.08,-10.66,-84.99,2156.76,-20450.53,-1150.62,331.72,1633.7799999999997,-4061.22
105.98239662851786,347.97227718125123,345.87341432137407,151.0168126971947,107.86183337369907,267.06756646895786,209.62259615245608,-87.71942991337005,-11.658670078833351,-85.96749439536184,1797.4528321465286,-20425.298659509204,-1400.8259784154934,972.9971826659703,2270.5414020687135,-5623.685511625892
106.14715357201976,348.1228734989927,344.9333477029462,150.85155675544343,106.64259511144512,267.95015231786095,205.44378816797334,-98.22551987239272,-10.815031593209833,-86.84193704412034,1438.2609330716014,-19664.895979722496,-1577.1437066729222,1514.0680469376455,2813.4609006612104,-7099.119193261278
107.10093176915862,349.29617268456775,345.09128988541283,149.9090183010391,104.98908853562835,266.8189171193493,203.89121793904238,-40.981622028652744,-8.448650824583565,-87.61256568768616,1122.585203424628,-18560.268273988175,-1683.016864012897,1768.4288661934172,3288.7316327617814,-8505.98782382878
106.9696534440759,350.33702228411966,344.5813269646709,149.9320761444919,104.01617359259816,267.34022417282773,203.95265827435773,151.86949364771198,-7.378460504503986,-88.28906622956342,861.7192092748166,-17299.573772250584,-1736.2830026550348,1763.625690074104,3698.1419874962617,-9764.387387769351
107.01429619199494,351.55091360572516,344.3187818707227,147.50983483984092,101.74697375163181,268.2638992045393,201.34096694924332,118.63732242906504,-6.482703985529819,-89.10066019149775,591.5908228719087,-15985.308067329559,-1661.91782198908,1620.427070564913,4039.554770482456,-10642.83878594248
106.97013100976756,351.9892838921968,345.2187463023609,145.90494323237172,101.60247603044496,266.9529932893598,197.16935560026292,122.64986885973015,-5.959026195814904,-89.93004103455242,350.8026248529191,-14552.180414734026,-1422.2651185593832,1518.0984049197702,4230.81218101726,-11152.340707756683
107.10786448492858,352.56619763706846,344.3351802623789,144.92449629791966,100.35194802310444,265.27135950358866,194.63494325832482,116.8074600277777,-5.43964445940218,-91.02506172202696,98.40016482200673,-12795.539018026322,-1053.8174296534949,1338.960504384445,4264.3590017694305,-11177.20447416498
106.24031380379974,353.7146841954628,343.8725868774637,142.4510306910152,99.2010473133705,264.29936748251555,193.14184886464884,112.72380704352857,-4.144072343041458,-92.64871353166797,-184.05146711906175,-10862.61916960965,-657.8239054176498,932.4217322393303,4046.44491348296,-10556.971298334343
105.96016638579388,354.90135396622,344.78113019848865,141.0938095903555,98.96650853917946,263.152687080431,193.0130267567642,109.04307379603505,-1.9442175945072422,-94.8828609107973,-478.5060197892342,-9177.423459750045,-311.81249117968986,659.1294419699224,3624.67729571526,-9254.239918334893
106.00921416960641,354.9663720569749,345.94834444443904,140.98900548006617,99.00937867405915,262.14938275588304,192.9224229034294,107.10264158208835,0.6483678015296663,-98.39907669566878,-837.9119102805838,-7589.058189090369,-41.77857309243616,850.7002540675696,3147.7218364895143,-7312.370442951106
106.0,356.0,346.00000000000006,141.0,99.00000000000001,260.0,195.0,105.03000000000002,4.3,-105.44,-1425.2900000000004,-6031.790000000001,134.92000000000002,735.0899999999999,2566.27,-5138.01
