flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
206,296,298,301,220,-9.46,2.15,-0.88,-0.03,0.03,-0.05,16
206,297,298,299,220,-9.61,2.0,-0.88,-0.07,0.04,-0.07,16
206,296,298,299,220,-9.71,2.01,-0.85,-0.04,0.02,-0.06,16
206,296,298,299,220,-9.8,1.96,-0.87,-0.05,0.01,-0.03,16
206,297,298,300,221,-9.62,2.0,-0.93,-0.06,0.01,-0.03,16
206,298,298,301,221,-9.75,2.02,-0.87,-0.03,0.03,-0.02,16
206,295,298,299,220,-9.75,2.03,-0.85,-0.04,0.02,-0.03,16
206,296,298,298,220,-9.85,1.9,-0.9,-0.06,0.01,-0.04,16
206,296,298,299,220,-9.85,1.84,-0.87,-0.06,-0.0,-0.04,16
207,296,298,300,220,-10.0,1.82,-0.7,-0.06,0.04,-0.03,16
206,296,298,300,221,-9.92,1.89,-0.74,-0.03,0.02,-0.02,16
206,296,298,300,221,-9.85,1.97,-0.82,-0.02,0.02,-0.03,16
206,295,298,299,220,-9.82,1.89,-0.88,-0.05,0.04,-0.04,16
206,296,298,300,220,-9.78,1.98,-0.92,-0.01,0.02,-0.03,16
206,297,298,300,221,-9.66,1.94,-0.97,-0.05,0.01,-0.03,16
206,297,298,300,220,-9.72,1.99,-0.87,-0.04,0.04,-0.03,16
206,296,298,299,220,-9.72,1.99,-0.84,-0.03,0.03,-0.03,16
206,295,298,299,220,-9.4,1.96,-0.91,-0.07,0.01,-0.03,16
206,297,298,300,220,-9.56,2.02,-0.82,-0.04,0.04,-0.04,16
206,296,298,300,221,-9.58,2.02,-0.85,-0.07,0.02,-0.05,16
206,296,298,300,220,-9.78,1.9,-0.81,-0.06,0.04,-0.04,16
206,296,298,299,220,-9.78,1.99,-0.8,-0.03,0.02,-0.03,16
206,295,298,299,220,-9.76,1.96,-0.83,-0.05,0.02,-0.03,16
206,296,298,300,220,-9.78,1.96,-0.8,-0.04,0.01,-0.03,16
206,297,298,300,220,-9.85,1.96,-0.83,-0.04,0.02,-0.04,16
206,295,297,300,220,-9.92,1.91,-0.8,-0.03,-0.01,-0.03,16
206,296,298,300,221,-9.9,1.95,-0.87,-0.05,0.01,-0.04,16
206,296,298,299,220,-10.01,1.88,-0.87,-0.04,0.02,-0.03,16
206,297,298,299,220,-9.85,1.91,-0.9,-0.05,0.01,-0.04,16
207,297,298,301,221,-9.86,1.95,-0.83,-0.05,0.02,-0.02,16
206,297,298,300,221,-9.74,1.94,-0.85,-0.04,0.0,-0.02,16
206,295,298,299,220,-9.65,1.95,-0.79,-0.05,0.01,-0.03,16
206,295,297,299,220,-9.67,1.92,-0.83,-0.06,0.02,-0.04,16
206,297,298,300,220,-9.63,1.95,-0.92,-0.05,0.01,-0.04,16
206,296,298,301,220,-9.69,1.95,-0.85,-0.07,0.02,-0.05,16
206,296,298,300,220,-9.54,2.02,-0.81,-0.06,-0.0,-0.04,16
206,296,298,299,220,-9.49,2.03,-0.82,-0.05,0.02,-0.03,16
206,296,298,300,220,-9.71,2.02,-0.81,-0.06,0.03,-0.05,16
206,296,298,299,221,-9.78,1.9,-0.76,-0.04,0.01,-0.04,16
206,296,298,300,221,-9.83,1.97,-0.82,-0.04,0.01,-0.03,16
206,296,298,300,220,-9.79,1.92,-0.85,-0.06,0.0,-0.03,16
206,295,298,299,220,-9.77,2.0,-0.72,-0.05,0.01,-0.02,16
206,296,298,299,220,-9.78,1.93,-0.72,-0.06,0.01,-0.04,16
206,297,298,301,221,-9.88,1.95,-0.81,-0.01,-0.0,-0.04,16
206,297,298,300,220,-9.93,1.84,-0.81,-0.05,0.03,-0.05,16
206,295,298,300,220,-9.99,1.81,-0.81,-0.05,0.04,-0.04,16
206,295,298,300,220,-9.91,1.96,-0.81,-0.04,0.03,-0.03,16
206,296,298,299,220,-9.87,1.95,-0.84,-0.06,0.04,-0.04,16
206,296,298,300,220,-9.84,1.96,-0.75,-0.04,0.02,-0.04,16
206,296,298,300,220,-9.73,1.98,-0.83,-0.05,0.03,-0.03,16
206,296,298,299,220,-9.8,1.89,-0.81,-0.07,0.05,-0.04,16
206,296,298,299,220,-9.63,1.97,-0.82,-0.05,0.01,-0.03,16
206,297,298,301,220,-9.55,1.98,-0.82,-0.05,0.02,-0.04,16
206,296,298,300,220,-9.54,1.98,-0.79,-0.06,0.02,-0.04,16
206,296,298,300,220,-9.55,1.97,-0.75,-0.05,0.03,-0.03,16
206,296,298,299,220,-9.48,2.07,-0.76,-0.04,0.02,-0.03,16
206,295,298,299,220,-9.68,2.01,-0.73,-0.05,0.05,-0.05,16
206,297,298,300,220,-9.76,1.99,-0.8,-0.05,0.03,-0.04,16
206,297,298,300,221,-9.84,2.01,-0.86,-0.04,0.03,-0.03,16
206,296,298,300,220,-9.88,1.93,-0.87,-0.07,0.02,-0.04,16
206,296,298,299,220,-9.82,1.95,-0.84,-0.05,-0.01,-0.03,16
206,295,298,299,220,-9.94,1.94,-0.72,-0.06,0.02,-0.03,16
