flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
214,292,296,279,211,-1.52,9.52,1.72,-0.03,0.03,-0.02,7
214,292,297,279,211,-1.71,9.44,1.67,-0.06,0.03,-0.01,7
214,291,296,279,211,-1.89,9.4,1.79,-0.06,0.02,-0.01,7
214,292,296,279,211,-1.85,9.37,1.8,-0.05,-0.02,-0.01,7
214,293,297,280,211,-1.51,9.47,1.81,-0.05,-0.02,-0.01,7
214,292,297,280,211,-1.56,9.5,1.82,-0.06,0.03,-0.03,7
214,291,296,279,211,-1.74,9.43,1.76,-0.05,0.02,-0.03,7
214,291,297,279,211,-1.84,9.41,1.79,-0.03,0.01,-0.02,7
214,292,297,280,211,-1.58,9.48,1.75,-0.03,-0.02,-0.01,7
214,292,297,279,211,-1.63,9.4,1.7,-0.06,0.09,-0.03,7
214,292,297,279,211,-1.62,9.51,1.65,-0.04,-0.03,-0.01,7
214,292,296,279,211,-1.96,9.36,1.72,-0.07,0.04,-0.02,7
214,292,297,280,211,-1.62,9.41,1.81,-0.07,-0.0,-0.01,7
214,292,296,279,211,-1.61,9.43,1.85,-0.07,0.02,-0.01,7
214,293,297,279,211,-1.45,9.52,1.81,-0.04,-0.03,-0.01,7
214,292,297,279,211,-1.8,9.39,1.76,-0.06,0.04,-0.03,7
214,292,297,279,211,-1.68,9.5,1.78,-0.04,0.0,-0.03,7
214,291,297,279,211,-1.69,9.4,1.75,-0.06,0.04,-0.03,7
214,292,296,280,211,-1.53,9.49,1.73,-0.04,-0.03,-0.02,7
214,292,297,280,211,-1.69,9.41,1.73,-0.07,0.05,-0.02,7
214,292,296,279,211,-1.87,9.41,1.78,-0.06,0.03,-0.02,7
214,291,296,278,211,-1.77,9.4,1.77,-0.07,0.05,-0.02,7
214,292,297,279,211,-1.45,9.48,1.78,-0.07,-0.0,-0.02,7
214,293,297,279,211,-1.49,9.47,1.8,-0.06,-0.01,-0.01,7
214,293,297,280,211,-1.75,9.47,1.9,-0.04,0.01,-0.03,7
214,292,297,279,211,-1.92,9.28,1.77,-0.06,0.06,-0.03,7
214,292,297,279,211,-1.58,9.45,1.8,-0.04,-0.01,-0.01,7
214,291,296,279,211,-1.45,9.5,1.74,-0.06,0.06,-0.02,7
214,292,297,280,211,-1.68,9.46,1.77,-0.05,0.03,-0.02,7
214,292,297,279,211,-1.78,9.41,1.79,-0.06,0.01,-0.02,7
214,292,297,279,211,-1.78,9.38,1.86,-0.06,0.01,-0.03,7
214,291,297,278,211,-1.53,9.45,1.88,-0.05,0.02,-0.02,7
214,292,296,279,211,-1.66,9.43,1.9,-0.05,0.06,-0.03,7
214,292,296,279,211,-1.6,9.5,1.78,-0.03,-0.01,-0.01,7
214,292,296,279,211,-1.9,9.34,1.68,-0.05,0.03,-0.03,7
214,292,296,279,211,-1.69,9.45,1.82,-0.06,0.01,-0.02,7
214,292,296,279,211,-1.65,9.41,1.85,-0.07,0.02,-0.02,7
214,292,297,279,211,-1.65,9.42,1.89,-0.06,-0.0,-0.01,7
214,293,297,279,211,-1.93,9.36,1.83,-0.06,0.06,-0.01,7
214,292,297,279,211,-1.66,9.39,1.78,-0.05,0.01,-0.0,7
214,291,296,279,211,-1.49,9.47,1.81,-0.05,0.01,-0.02,7
214,291,296,279,211,-1.59,9.52,1.91,-0.05,0.01,-0.03,7
214,292,297,279,211,-1.74,9.41,1.88,-0.06,0.04,-0.04,7
214,292,297,279,211,-1.9,9.36,1.81,-0.03,0.0,-0.02,7
214,292,296,279,211,-1.73,9.4,1.84,-0.04,0.03,-0.02,7
214,292,296,279,211,-1.43,9.48,1.78,-0.04,0.01,-0.02,7
214,292,297,279,211,-1.61,9.47,1.76,-0.04,0.03,-0.03,7
214,292,297,279,211,-1.78,9.44,1.7,-0.04,-0.01,-0.02,7
214,292,297,280,211,-1.82,9.38,1.83,-0.06,0.04,-0.03,7
214,292,297,279,211,-1.6,9.43,1.8,-0.05,0.01,-0.02,7
214,291,297,278,211,-1.61,9.45,1.81,-0.04,0.03,-0.01,7
214,293,297,279,211,-1.64,9.48,1.79,-0.04,0.01,-0.01,7
214,292,296,279,211,-1.88,9.38,1.76,-0.05,0.05,-0.02,7
214,292,297,279,211,-1.68,9.4,1.76,-0.05,0.0,-0.03,7
214,291,296,279,211,-1.59,9.49,1.78,-0.05,0.01,-0.02,7
214,291,296,278,211,-1.79,9.41,1.81,-0.06,0.02,-0.01,7
213,291,296,279,211,-1.86,9.41,1.86,-0.05,0.02,-0.01,7
214,292,296,280,211,-1.7,9.4,1.77,-0.06,0.03,-0.01,7
214,293,297,279,211,-1.57,9.45,1.76,-0.04,0.01,-0.02,7
