flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
211,306,281,279,211,-2.92,9.16,1.76,-0.05,0.01,-0.02,17
211,307,282,279,211,-2.95,9.16,1.77,-0.05,0.02,-0.03,17
211,309,281,280,212,-2.85,9.15,1.79,-0.04,0.0,-0.02,17
211,307,281,279,211,-2.7,9.22,1.75,-0.04,0.03,-0.02,17
211,308,282,279,212,-2.58,9.28,1.72,-0.04,0.03,-0.02,17
211,307,282,279,211,-2.78,9.23,1.65,-0.05,0.02,-0.03,17
212,309,281,279,211,-2.87,9.22,1.65,-0.05,0.01,-0.03,17
212,308,282,279,212,-3.01,9.15,1.68,-0.07,0.0,-0.03,17
211,307,282,280,211,-2.89,9.17,1.79,-0.07,0.03,-0.02,17
212,308,282,279,212,-2.68,9.2,1.78,-0.06,0.04,-0.02,17
211,307,281,278,211,-2.53,9.29,1.78,-0.04,0.01,-0.02,17
212,308,282,279,211,-2.63,9.22,1.78,-0.05,0.03,-0.02,17
212,308,282,280,212,-2.83,9.22,1.77,-0.03,0.01,-0.03,17
211,308,282,279,212,-3.02,9.13,1.76,-0.04,0.02,-0.03,17
211,307,281,279,211,-2.86,9.15,1.67,-0.04,0.01,-0.02,17
211,306,281,279,211,-2.68,9.22,1.72,-0.04,0.03,-0.02,17
211,308,282,280,212,-2.62,9.22,1.67,-0.04,0.03,-0.02,17
211,308,282,280,212,-2.61,9.29,1.67,-0.04,0.02,-0.02,17
212,308,282,280,211,-2.8,9.22,1.68,-0.05,0.01,-0.03,17
211,307,281,279,211,-2.97,9.16,1.68,-0.05,0.02,-0.03,17
211,307,282,279,211,-2.91,9.16,1.73,-0.04,0.0,-0.02,17
211,309,282,280,212,-2.8,9.18,1.69,-0.04,0.01,-0.02,17
211,308,281,279,212,-2.61,9.26,1.67,-0.04,0.03,-0.02,17
211,307,281,279,212,-2.61,9.25,1.68,-0.04,0.01,-0.02,17
211,307,281,279,211,-2.8,9.24,1.71,-0.05,0.02,-0.03,17
211,308,281,280,211,-2.93,9.16,1.66,-0.06,0.01,-0.03,17
211,308,282,280,212,-2.96,9.13,1.69,-0.05,0.01,-0.03,17
211,308,282,280,212,-2.81,9.18,1.69,-0.06,0.02,-0.02,17
211,306,281,279,211,-2.63,9.24,1.73,-0.05,0.02,-0.02,17
211,306,281,279,211,-2.63,9.25,1.69,-0.05,0.02,-0.02,17
211,308,281,279,211,-2.75,9.23,1.72,-0.05,0.03,-0.03,17
211,308,282,280,212,-2.9,9.2,1.73,-0.04,0.0,-0.03,17
212,308,282,279,211,-3.02,9.12,1.68,-0.05,0.03,-0.02,17
211,306,281,279,211,-2.76,9.19,1.7,-0.04,0.01,-0.02,17
211,306,281,279,211,-2.61,9.23,1.66,-0.04,0.04,-0.02,17
211,309,281,280,212,-2.58,9.27,1.64,-0.04,0.03,-0.03,17
211,308,282,280,211,-2.7,9.26,1.66,-0.05,0.01,-0.03,17
211,307,282,280,211,-2.93,9.2,1.67,-0.05,0.02,-0.03,17
