flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
209,303,288,286,216,0.43,9.67,-0.25,-0.05,0.01,-0.01,14
209,305,288,286,216,0.52,9.65,-0.24,-0.04,0.01,-0.0,14
209,305,289,287,216,0.87,9.72,-0.25,-0.04,0.01,0.01,14
209,304,288,286,216,0.75,9.71,-0.23,-0.05,0.03,-0.01,14
209,303,288,286,216,0.5,9.61,-0.27,-0.06,0.02,-0.02,14
209,304,288,286,216,0.52,9.62,-0.21,-0.05,0.01,-0.02,14
209,304,288,286,217,0.75,9.62,-0.25,-0.06,0.03,-0.02,14
209,305,288,287,216,0.74,9.79,-0.16,-0.06,0.02,-0.03,14
209,304,288,287,216,0.57,9.77,-0.2,-0.04,0.01,-0.02,14
209,303,288,286,216,0.54,9.67,-0.27,-0.05,0.01,-0.01,14
209,304,288,286,216,0.66,9.68,-0.27,-0.04,0.01,-0.0,14
209,305,288,287,216,0.85,9.76,-0.31,-0.04,0.01,0.01,14
209,304,289,287,216,0.62,9.67,-0.28,-0.05,0.01,0.01,14
209,303,288,286,216,0.46,9.53,-0.29,-0.06,0.03,-0.01,14
209,303,288,286,216,0.92,9.7,-0.22,-0.06,0.02,-0.0,14
209,305,288,286,216,0.87,9.69,-0.33,-0.07,0.03,-0.01,14
209,305,288,286,216,0.65,9.75,-0.1,-0.06,0.03,-0.03,14
209,304,288,286,216,0.53,9.69,-0.23,-0.07,0.01,-0.02,14
209,304,288,286,216,0.75,9.71,-0.21,-0.06,0.02,-0.01,14
209,304,288,286,216,0.77,9.73,-0.26,-0.06,0.03,-0.01,14
209,305,288,286,216,0.72,9.77,-0.15,-0.05,0.01,-0.01,14
209,304,289,287,216,0.45,9.61,-0.25,-0.06,0.01,0.0,14
209,304,288,286,216,0.77,9.66,-0.25,-0.05,0.02,0.0,14
209,303,288,286,216,0.91,9.79,-0.14,-0.05,0.02,0.0,14
209,304,288,286,216,0.75,9.72,-0.15,-0.07,0.04,-0.02,14
209,305,289,286,217,0.63,9.62,-0.15,-0.05,0.01,-0.0,14
209,304,288,287,216,0.64,9.58,-0.24,-0.07,0.03,-0.02,14
209,304,288,286,216,0.83,9.76,-0.18,-0.04,0.03,-0.02,14
209,304,288,286,216,0.8,9.74,-0.21,-0.04,0.0,-0.01,14
209,304,289,286,216,0.63,9.75,-0.2,-0.04,0.02,-0.01,14
209,305,288,287,216,0.59,9.65,-0.25,-0.06,0.02,-0.01,14
209,304,288,286,216,0.91,9.73,-0.25,-0.06,0.03,-0.01,14
209,304,288,286,216,0.71,9.81,-0.16,-0.07,0.04,-0.01,14
209,304,288,285,216,0.64,9.79,-0.09,-0.07,0.04,-0.01,14
209,304,288,287,216,0.64,9.6,-0.28,-0.08,0.01,0.01,14
209,304,289,286,217,0.83,9.69,-0.17,-0.09,0.04,-0.01,14
209,305,288,286,216,0.74,9.73,-0.03,-0.07,0.03,-0.01,14
209,303,288,285,216,0.58,9.57,-0.19,-0.06,0.03,-0.01,14
209,304,288,286,216,0.57,9.59,-0.17,-0.05,0.03,-0.0,14
209,305,289,287,216,0.75,9.61,-0.16,-0.04,0.02,-0.02,14
209,304,288,286,216,0.93,9.75,-0.21,-0.05,0.01,-0.02,14
209,304,289,287,216,0.58,9.65,-0.14,-0.06,0.02,-0.03,14
209,304,288,286,216,0.44,9.61,-0.21,-0.05,0.01,-0.02,14
209,304,288,286,216,0.75,9.72,-0.15,-0.05,0.02,-0.02,14
209,304,289,286,216,0.84,9.77,-0.17,-0.06,0.02,-0.02,14
209,304,288,286,216,0.6,9.72,-0.06,-0.04,0.02,-0.02,14
209,304,288,286,216,0.64,9.72,-0.18,-0.04,0.01,-0.01,14
209,304,288,285,216,0.64,9.62,-0.19,-0.06,0.03,-0.01,14
209,305,288,286,216,0.93,9.71,-0.19,-0.04,0.01,-0.01,14
209,304,288,287,216,0.69,9.63,-0.24,-0.06,0.02,-0.01,14
209,304,289,286,216,0.49,9.63,-0.1,-0.07,0.03,-0.02,14
209,303,288,286,216,0.73,9.67,-0.2,-0.05,0.01,-0.01,14
209,304,288,286,216,0.92,9.78,-0.18,-0.05,0.0,-0.01,14
209,305,288,286,216,0.82,9.74,-0.16,-0.04,0.03,-0.02,14
209,305,289,286,216,0.44,9.65,-0.15,-0.06,0.03,-0.03,14
209,304,288,286,216,0.7,9.75,-0.08,-0.04,0.02,-0.02,14
209,303,288,285,216,0.86,9.76,-0.25,-0.07,0.01,-0.02,14
209,304,289,287,216,0.75,9.76,-0.17,-0.08,0.01,-0.02,14
209,305,288,287,216,0.61,9.64,-0.15,-0.08,0.02,-0.03,14
209,304,288,286,216,0.63,9.66,-0.12,-0.08,0.02,-0.02,14
209,304,288,286,216,0.82,9.72,-0.09,-0.07,0.02,-0.02,14
