,0
0,29.241416215896606
1,29.066371202468872
2,29.115764617919922
3,29.031360864639282
4,28.974297523498535
5,28.938462257385254
6,28.894160509109497
7,28.788153886795044
8,28.884812593460083
9,28.67489457130432
10,28.846070528030396
11,28.6391818523407
12,28.689388036727905
13,28.60304355621338
14,28.51219129562378
15,28.54235601425171
16,28.419414281845093
17,28.514492750167847
18,28.35498881340027
19,28.39400005340576
20,28.39742684364319
21,28.269840478897095
22,28.288979291915894
23,28.260969638824463
24,28.18323016166687
25,28.16512632369995
26,28.131428956985474
27,28.125630140304565
28,28.08816623687744
29,27.965089082717896
30,27.981635332107544
31,27.982280015945435
32,27.875452995300293
33,27.884049892425537
34,27.82828426361084
35,27.80635094642639
36,27.778337717056274
37,27.750263690948486
38,27.65882635116577
39,27.706223011016846
40,27.601890563964844
41,27.562933683395386
42,27.532145023345947
43,27.49714970588684
44,27.52522301673889
45,27.46322274208069
46,27.3978168964386
47,27.33655834197998
48,27.343618631362915
49,27.25637722015381
50,27.2403781414032
51,27.2190842628479
52,27.110113620758057
53,27.148465394973755
54,27.10501718521118
55,27.024929761886597
56,26.977933883666992
57,26.951554536819458
58,26.921497583389282
59,26.84932279586792
60,26.847437858581543
61,26.70859146118164
62,26.795660257339478
63,26.736833810806274
64,26.62306571006775
65,26.574281454086304
66,26.54745888710022
67,26.522334814071655
68,26.446542978286743
69,26.318969249725342
70,26.417618989944458
71,26.366381645202637
72,26.149768590927124
73,26.34452795982361
74,26.138591289520264
75,26.017132997512817
76,26.1626079082489
77,26.016003608703613
78,25.883639335632324
79,25.977816343307495
80,25.8397479057312
81,25.787779331207275
82,25.7748441696167
83,25.700303554534912
84,25.60774827003479
85,25.72870111465454
86,25.37760639190674
87,25.404207468032837
88,25.425333976745605
89,25.414029598236084
90,25.226886749267578
91,25.324730396270752
92,25.129174947738647
93,25.262033462524414
94,24.86186909675598
95,25.048779726028442
96,24.986193656921387
97,24.993523359298706
98,24.66548442840576
99,24.73134136199951
100,24.763805150985718
101,24.553243398666382
102,24.5866117477417
103,24.49813961982727
104,24.424383401870728
105,24.235251665115356
106,24.421143531799316
107,24.246200561523438
108,24.12656879425049
109,24.051581621170044
110,24.18112349510193
111,23.972114324569702
112,23.85925793647766
113,23.928866863250732
114,23.640504598617554
115,23.825923681259155
116,23.675825834274292
117,23.584859132766724
118,23.306373119354248
119,23.65353488922119
120,23.46460270881653
121,23.309898376464844
122,23.116241693496704
123,23.03005886077881
124,23.119982719421387
125,23.126931190490723
126,22.86079478263855
127,22.74199342727661
128,23.09682846069336
129,22.788376808166504
130,22.7308189868927
131,22.467527151107788
132,22.72531270980835
133,22.31835699081421
134,22.365878343582153
135,22.368927717208862
136,22.28539752960205
137,22.113900661468506
138,22.21660804748535
139,21.920414209365845
140,21.9705913066864
141,22.057028770446777
142,21.462939262390137
143,21.983450889587402
144,21.65386152267456
145,21.70601511001587
146,21.499202251434326
147,21.640353679656982
148,21.375727891921997
149,21.21417498588562
150,21.225054264068604
151,21.205673456192017
152,21.173848390579224
153,21.035257577896118
154,20.88902735710144
155,21.034489631652832
156,20.844804286956787
157,20.7421875
158,20.7907133102417
159,20.98148798942566
160,20.118345975875854
161,20.586021065711975
162,20.26002848148346
163,20.322558522224426
164,20.455787897109985
165,20.25998055934906
166,20.191779732704163
167,19.94761860370636
168,19.978955149650574
169,19.97504425048828
170,19.843591809272766
171,19.78479528427124
172,19.678722381591797
173,19.70860183238983
174,19.51069688796997
175,19.590773940086365
176,19.39358878135681
177,19.28983509540558
178,19.431416988372803
179,19.130391597747803
180,19.012855529785156
181,18.999794006347656
182,19.291175961494446
183,18.978750824928284
184,18.768173217773438
185,18.85808527469635
186,18.82815730571747
187,18.616053819656372
188,18.574458360671997
189,18.497710466384888
190,18.523783683776855
191,18.27444064617157
192,18.22127890586853
193,18.30894362926483
194,18.229050517082214
195,18.102169394493103
196,17.881026029586792
197,18.14119029045105
198,18.02858340740204
199,17.722071528434753
200,17.766886472702026
201,18.085005521774292
202,17.37124192714691
203,17.422774076461792
204,17.396735787391663
205,17.51741898059845
206,17.39440894126892
207,17.22168457508087
208,17.14882528781891
209,17.28042697906494
210,17.07543158531189
211,17.014503717422485
212,16.983503341674805
213,16.810567617416382
214,16.79267680644989
215,16.780118346214294
216,16.634692192077637
217,16.6952862739563
218,16.46684229373932
219,16.35970973968506
220,16.317875742912292
221,16.553425669670105
222,16.372394323349
223,16.1899436712265
224,16.067485570907593
225,15.985548257827759
226,16.240713238716125
227,15.812780022621155
228,15.666864037513733
229,15.954225659370422
230,15.765592694282532
231,15.772566676139832
232,15.523739099502563
233,15.494616031646729
234,15.215910077095032
235,15.669444799423218
236,15.337478041648865
237,15.298762917518616
238,15.122149586677551
239,15.175804734230042
240,14.974668502807617
241,15.184471249580383
242,14.817102193832397
243,14.808614253997803
244,14.839584708213806
245,14.78895390033722
246,14.857589840888977
247,14.549383401870728
248,14.379974722862244
249,14.392746686935425
250,14.5280179977417
251,14.303212761878967
252,14.499041199684143
253,14.19414472579956
254,14.032852292060852
255,14.146824717521667
256,13.825385808944702
257,14.11500096321106
258,13.95513665676117
259,13.912189483642578
260,13.73354685306549
261,13.859423398971558
262,13.515549898147583
263,13.605489134788513
264,13.548184990882874
265,13.652289748191833
266,13.227229952812195
267,13.384461045265198
268,13.073542356491089
269,13.471445918083191
