148	575	520	222	200	251	210	88.37	64.00	155.54	-14071.24	6887.50	230.54	-700.09	-360.16	689.36
149	574	520	222	200	252	210	88.91	64.26	155.74	-14046.28	6814.93	183.21	-695.24	-357.55	675.54
149	575	520	222	200	252	211	91.00	64.86	156.27	-14022.57	6645.38	71.05	-693.23	-337.93	646.01
148	575	520	222	200	254	213	95.34	65.39	157.01	-14028.24	6426.51	-145.90	-637.92	-294.03	584.91
148	575	521	222	200	256	213	100.21	65.63	158.04	-14007.83	6116.39	-436.61	-537.77	-181.23	382.77
147	575	523	222	200	260	214	82.70	66.49	159.48	-14045.83	5715.77	-791.18	-255.58	127.73	-48.37
145	574	525	222	201	265	215	68.33	66.54	161.81	-14343.14	5156.98	-1289.82	249.25	400.35	-645.50
143	573	527	223	201	270	218	56.20	66.82	164.23	-14541.38	4535.73	-1773.53	1049.43	698.38	-1458.88
142	571	528	223	202	271	221	44.40	68.63	166.45	-14783.12	3976.74	-2154.45	1752.41	1345.66	-2685.28
142	570	530	223	202	271	223	34.98	71.51	168.92	-15214.56	3378.50	-2570.53	2622.94	2203.98	-4189.42
142	570	532	224	202	270	224	27.24	74.96	171.75	-15796.03	2673.38	-2972.80	3586.20	3134.93	-5618.35
142	571	535	225	203	270	222	21.41	78.34	175.08	-16405.43	1776.71	-3314.96	4700.59	4288.83	-6975.83
142	572	536	225	203	270	219	15.80	79.95	178.43	-17064.56	811.48	-3811.81	5807.56	5017.29	-8265.44
142	573	538	226	203	270	214	9.68	80.62	-178.56	-17664.53	-118.50	-4356.02	6656.93	5529.63	-9490.57
142	574	539	227	203	270	208	4.47	81.24	-175.50	-18161.70	-1124.97	-4859.42	7492.53	6071.54	-10654.44
142	575	539	227	204	269	203	0.38	82.64	-172.10	-18701.42	-2308.93	-5455.25	8422.81	6832.02	-11760.12
143	575	540	228	204	266	200	-2.77	83.05	-169.15	-18954.75	-3364.08	-6006.49	9495.57	7377.47	-12810.51
144	576	540	228	203	262	195	-4.97	82.77	-166.69	-19150.81	-4278.87	-6343.56	10582.99	7718.89	-13808.39
144	576	540	228	203	256	192	-7.41	81.62	-164.10	-18757.27	-5105.53	-6699.99	11442.39	7971.50	-14756.37
146	576	539	228	203	249	192	-11.42	80.79	-163.58	-18650.81	-5260.05	-6809.79	12237.17	7838.72	-15656.95
146	576	539	229	203	243	190	-17.25	80.50	-163.47	-18395.46	-5226.65	-6821.10	12591.41	7811.69	-16512.50
147	576	538	229	202	238	189	-2.30	79.68	-164.05	-18050.69	-4920.12	-6631.24	12559.34	7315.85	-17325.28
147	575	537	229	202	233	188	7.15	77.23	-165.06	-17626.96	-4457.11	-6382.88	12293.17	6659.76	-17787.62
147	575	535	229	201	230	186	12.58	73.33	-166.55	-17109.41	-3839.26	-5983.14	11793.66	5948.87	-17673.89
148	574	533	229	199	227	189	17.01	67.44	-168.47	-16573.94	-3115.29	-5550.18	11202.58	4901.18	-16871.69
149	571	531	228	198	225	190	20.50	60.95	-170.33	-16107.64	-2468.53	-5125.27	10527.25	3551.17	-15293.30
149	570	528	228	198	226	191	22.96	56.26	-172.06	-15636.26	-1895.30	-4645.81	9855.39	2649.56	-13252.89
148	568	524	228	198	229	192	27.67	55.44	-172.35	-15379.65	-1777.54	-4419.52	9095.72	1726.53	-10951.90
