180	567	522	226	191	251	206	-18.05	-68.80	-7.86	15624.20	-1779.01	5089.09	503.24	3154.05	-1100.94
180	567	522	226	190	251	205	-17.79	-67.85	-8.01	15631.79	-1819.46	5240.04	587.88	3203.75	-1114.00
181	566	521	226	190	250	206	-16.39	-66.23	-7.96	15588.20	-1799.29	5503.83	711.79	3213.36	-1160.80
181	565	521	225	190	247	207	-14.25	-63.97	-7.43	15463.99	-1640.72	5951.24	763.00	3181.09	-1218.26
181	565	522	225	189	245	207	-11.76	-61.75	-6.34	15229.19	-1322.89	6586.88	869.05	2962.49	-1167.19
181	564	523	225	190	242	209	-9.05	-60.32	-4.96	14879.73	-928.94	7358.34	1022.85	2400.72	-957.98
182	565	523	225	190	243	213	-6.14	-60.14	-3.20	14475.94	-458.69	8032.02	1174.85	1480.28	-570.68
182	566	524	225	191	245	220	-3.34	-60.97	-1.18	14012.35	51.84	8587.22	1247.46	269.17	-9.55
182	568	524	226	191	247	227	-0.68	-62.21	0.92	13453.33	545.85	8935.06	1206.29	-1184.34	716.23
181	570	525	226	191	249	234	1.61	-64.08	3.66	12882.26	1137.56	9031.10	811.12	-2763.53	1572.12
181	573	527	226	191	251	243	2.20	-65.18	4.74	12214.95	1318.48	8950.15	345.27	-4263.75	2570.81
182	574	529	227	191	255	253	-6.71	-63.72	3.87	11425.60	1085.75	8369.84	364.60	-5688.96	3881.07
181	574	535	227	191	259	263	-15.33	-63.89	0.77	10576.92	471.67	7397.55	395.82	-7042.91	5260.72
181	575	541	228	192	262	264	-24.93	-64.08	-3.97	9696.28	-317.52	6099.07	141.58	-8329.17	6393.78
182	575	544	229	194	266	261	-33.43	-64.80	-11.20	8935.86	-1370.04	4642.72	-53.30	-9551.11	7352.09
181	575	544	229	195	268	257	-40.31	-64.71	-19.32	8379.87	-2487.34	3027.98	81.22	-10371.85	8233.09
181	574	542	228	196	271	254	-46.42	-63.88	-28.09	8088.48	-3806.57	1238.18	286.81	-10803.51	8836.28
181	572	539	226	196	274	255	-53.63	-62.65	-34.04	8177.25	-4964.64	-462.13	104.17	-10895.43	8690.02
180	571	537	224	197	274	255	-61.34	-59.85	-37.76	8468.99	-5968.81	-2077.42	-304.79	-10448.11	7912.12
180	572	535	224	197	274	251	-67.40	-54.43	-40.83	8661.34	-6862.77	-3611.95	-387.75	-9310.46	6987.91
180	571	535	223	196	273	241	-70.78	-47.05	-44.15	8620.87	-7711.83	-5069.75	162.09	-7679.63	6063.37
180	571	534	223	194	271	238	-74.34	-38.53	-46.81	8445.83	-8307.44	-6343.06	641.03	-5725.25	4966.95
181	571	534	222	193	270	238	-77.08	-30.09	-49.83	8130.94	-8901.27	-7115.11	1058.33	-3800.64	3759.95
182	569	533	220	190	267	239	-77.60	-21.48	-52.85	7663.59	-9341.80	-7723.96	1906.56	-1972.26	2546.80
183	567	531	220	189	263	233	-78.37	-14.49	-53.91	7406.81	-9370.31	-7941.36	2802.99	-235.29	1311.26
183	565	529	219	187	255	222	-81.09	-7.60	-54.60	7055.87	-9126.40	-8089.09	3454.59	1414.82	162.55
183	565	530	219	187	249	208	-86.12	-1.54	-54.87	6757.28	-8794.88	-8235.04	3560.66	2982.43	-831.93
183	566	532	221	186	243	199	-89.13	3.49	-55.99	6342.21	-8573.33	-7767.08	3468.42	4471.66	-1853.73
183	569	534	222	187	236	192	-83.87	9.04	-56.58	6054.90	-8334.47	-7170.93	3661.00	5886.42	-2888.60
183	570	532	222	187	229	191	-76.86	15.00	-56.74	5680.16	-7817.54	-6389.78	3552.15	7230.45	-4043.52
183	568	531	222	187	223	189	-72.06	19.80	-57.15	5211.35	-7221.27	-5254.29	2998.19	8248.13	-5203.44
183	564	529	223	187	219	190	-68.79	22.35	-57.53	4785.38	-6662.60	-3964.78	2152.28	8778.22	-6176.12
183	561	523	223	187	217	192	-68.55	22.30	-57.50	4578.31	-6327.87	-2565.34	835.57	8783.91	-7040.91
182	558	520	222	186	211	194	-68.31	23.23	-57.91	4372.20	-6108.88	-1076.87	-376.61	9045.77	-7643.07
182	555	519	222	185	210	192	-65.90	23.89	-57.74	4159.99	-5727.23	277.77	-1066.28	9219.83	-8020.81
182	557	519	222	187	212	192	-62.57	23.81	-57.41	3912.99	-5264.07	1579.28	-1481.91	9225.19	-8172.97
183	558	519	222	189	212	192	-59.18	23.09	-57.40	3690.34	-4915.67	2916.32	-1706.97	9013.13	-8117.07
182	558	521	222	191	213	194	-54.59	21.03	-57.88	3449.22	-4630.28	4277.70	-1527.22	8402.32	-7763.57
182	559	522	223	192	216	195	-48.78	17.61	-58.07	3276.96	-4389.17	5473.42	-919.21	7452.50	-7162.49
182	559	523	223	192	219	195	-42.98	13.26	-58.16	3109.91	-4136.71	6358.35	-257.25	6238.33	-6456.02
183	558	523	224	192	222	197	-37.79	8.17	-58.00	3014.02	-3956.08	7040.63	366.36	4884.16	-5694.27
182	558	523	224	191	224	198	-33.71	2.52	-57.47	2992.52	-3834.87	7494.00	840.90	3370.00	-5015.60
183	558	522	224	190	228	200	-29.67	-3.18	-56.61	2978.69	-3678.13	7785.50	1355.00	1881.00	-4269.32
182	559	522	224	189	232	204	-27.96	-12.13	-53.54	3150.95	-3478.42	7659.82	1254.10	284.45	-3561.41
182	560	523	224	188	238	208	-34.07	-21.50	-50.33	3515.81	-3504.30	7276.43	730.95	-1223.32	-3043.59
181	563	528	223	187	240	212	-41.62	-28.04	-47.77	4013.42	-3720.09	6628.21	416.55	-2266.05	-2659.81
180	566	532	224	186	244	215	-46.86	-32.17	-44.45	4771.35	-4020.88	5880.20	560.12	-2792.45	-2253.02
180	568	534	224	186	245	217	-51.70	-36.33	-41.24	5516.98	-4211.64	5109.39	981.82	-3297.33	-1907.06
181	567	534	225	187	244	219	-56.56	-39.21	-38.31	6157.33	-4268.26	4367.12	1533.62	-3498.21	-1579.06
182	568	534	224	187	245	220	-62.92	-41.81	-34.81	6764.26	-4137.84	3796.56	1823.94	-3477.55	-1282.46
