106	491	415	123	77	285	178	-10.05	-77.77	-3.49	16104.52	-629.01	3375.32	-320.66	334.85	1951.63
103	492	416	107	74	281	180	-10.63	-77.81	-3.56	16124.50	-648.16	3363.96	-322.03	330.01	2014.80
105	490	412	125	77	281	178	-12.17	-77.64	-3.81	16154.07	-722.75	3367.36	-319.37	335.11	2093.46
106	486	413	149	70	286	182	-14.99	-77.04	-4.52	16197.57	-921.01	3395.79	-351.36	339.35	2174.69
105	490	413	94	70	273	180	-18.53	-75.28	-6.26	16208.49	-1408.76	3520.40	-422.74	354.19	2248.25
109	489	411	109	69	273	182	-22.04	-73.12	-8.88	16194.06	-2145.53	3734.58	-490.35	279.98	2142.19
104	491	411	121	74	279	181	-25.58	-71.50	-11.58	16163.96	-2911.45	3896.05	-551.13	63.23	1618.53
107	489	413	154	80	283	184	-28.23	-70.91	-13.47	16137.36	-3452.88	3959.25	-422.28	-252.08	808.91
105	491	412	96	77	271	182	-30.52	-71.63	-14.31	16073.29	-3680.63	3885.89	-146.81	-608.63	-163.29
105	494	407	113	76	276	178	-33.76	-73.61	-14.13	15995.43	-3609.00	3701.99	10.83	-937.35	-1166.48
108	492	417	156	77	290	178	-21.10	-75.57	-13.52	15899.66	-3409.75	3493.09	9.29	-1169.18	-2138.40
106	495	415	125	73	274	178	-12.23	-76.64	-12.69	15789.67	-3146.46	3281.64	-33.63	-1305.17	-3152.38
106	494	410	95	80	267	173	-4.02	-76.74	-11.53	15641.79	-2789.34	3065.96	-4.25	-1371.16	-4126.86
104	495	413	121	76	275	175	2.80	-76.01	-9.90	15471.70	-2308.07	2892.86	-28.83	-1419.16	-4941.37
105	498	417	187	77	284	173	9.00	-75.26	-8.34	15284.51	-1857.87	2733.42	-89.59	-1454.80	-5621.05
105	498	412	103	76	266	168	14.72	-74.06	-6.60	15090.29	-1374.38	2583.54	-109.21	-1431.96	-6247.40
106	499	407	87	76	261	168	19.36	-72.14	-4.46	14879.57	-801.86	2499.57	-175.55	-1365.41	-6777.73
107	499	413	124	76	266	164	22.92	-70.02	-2.05	14653.19	-181.56	2438.79	-430.32	-1302.19	-7188.89
