120	595	365	151	107	279	185	70.60	-34.77	52.25	8993.19	11519.41	5096.37	2429.23	-9774.36	-4917.31
121	595	365	151	107	281	186	73.46	-35.66	53.08	8969.93	11825.64	4683.56	2686.06	-9995.39	-4411.70
121	596	365	150	106	282	189	77.13	-37.04	53.91	8951.83	12155.55	4128.18	2901.86	-10090.02	-3636.16
121	596	365	151	106	284	191	80.23	-38.12	54.41	8912.44	12319.58	3398.77	2715.57	-10147.77	-2645.41
121	597	365	151	106	286	195	85.43	-39.79	52.79	9058.42	11822.60	2607.23	2215.44	-9972.08	-1647.14
122	597	365	151	107	286	198	68.32	-40.75	49.94	9296.50	10990.67	1842.67	2108.72	-9625.37	-897.18
122	596	365	151	107	287	200	53.09	-41.98	47.31	9554.67	10328.73	1266.34	2420.63	-9225.51	-393.37
122	597	365	151	106	287	203	61.32	-42.93	45.59	9841.14	10040.90	747.62	2635.80	-8748.78	72.40
122	597	365	151	106	287	204	67.18	-44.02	44.20	10102.48	9832.45	371.24	2646.26	-8296.89	562.18
122	597	365	151	106	287	206	71.74	-44.95	43.30	10308.36	9733.63	68.68	2634.45	-7908.40	1107.37
122	597	366	151	107	288	207	75.65	-45.12	42.77	10513.14	9750.15	-246.36	2627.02	-7576.08	1788.50
122	597	366	151	107	288	208	78.99	-45.10	42.52	10709.08	9847.24	-642.24	2460.97	-7211.47	2676.13
122	597	366	151	106	288	210	82.83	-45.42	41.64	10854.23	9687.48	-1097.73	2085.07	-6843.95	3743.92
121	596	366	151	107	283	214	-175.70	-45.85	39.69	10959.32	9151.50	-1625.44	1753.07	-6414.30	4917.37
122	595	367	152	106	289	217	-174.87	-46.20	36.62	11078.95	8318.73	-2284.37	1413.87	-5886.04	6044.65
121	594	367	152	107	290	219	-172.71	-46.73	32.08	11207.00	7148.99	-2953.55	1193.62	-5184.13	7053.52
121	592	368	153	108	289	220	-169.21	-47.89	26.48	11248.05	5770.54	-3465.67	1122.39	-4242.63	7727.25
120	588	368	153	109	288	222	-164.51	-49.30	20.01	11264.25	4315.01	-3714.39	1224.37	-3237.35	7946.98
120	585	369	153	108	288	222	-158.37	-51.37	13.37	11352.64	2952.46	-3671.27	1516.00	-2164.83	7756.98
120	583	370	153	110	285	222	-151.83	-53.34	7.83	11350.60	1849.24	-3431.71	1847.25	-1137.99	7277.79
120	582	370	153	110	283	222	-146.11	-55.66	3.10	11433.47	936.78	-3131.72	1964.24	-161.09	6646.30
120	581	370	152	110	282	222	-140.47	-57.43	-1.31	11439.00	79.14	-2652.14	1940.93	748.82	5899.93
120	581	370	152	110	279	220	-135.06	-58.68	-5.36	11427.85	-707.22	-2076.33	1779.43	1582.98	5056.63
120	580	370	152	110	276	219	-129.63	-59.88	-8.70	11506.66	-1376.46	-1463.71	1627.36	2243.18	4097.25
120	580	370	151	110	273	218	-123.87	-60.39	-11.62	11490.72	-1960.03	-705.73	1476.79	2819.82	3060.09
120	579	370	152	110	269	216	-118.39	-60.20	-13.74	11407.99	-2375.43	72.16	1211.80	3230.93	1942.09
120	579	370	151	110	266	215	-113.28	-56.18	-15.54	11341.79	-2727.06	840.15	895.06	3586.98	780.13
120	580	369	152	111	263	212	-108.35	-52.59	-17.11	11225.10	-3019.51	1622.94	556.21	3810.63	-432.98
120	580	369	151	110	261	210	-102.14	-49.48	-18.18	11049.25	-3186.93	2471.80	463.25	3894.25	-1627.58
120	581	369	151	110	259	207	-95.33	-47.12	-18.27	10867.38	-3145.79	3258.01	489.49	3815.94	-2777.00
120	582	369	151	110	258	204	-88.58	-45.19	-17.79	10630.81	-2970.10	3985.31	463.91	3616.59	-3933.30
121	583	369	151	110	256	200	-81.50	-43.80	-16.95	10326.27	-2713.59	4686.04	548.32	3221.11	-4994.08
121	585	369	151	110	257	194	-73.56	-43.27	-15.00	10006.16	-2258.11	5230.94	703.80	2619.95	-5944.73
121	586	369	152	110	259	190	-65.77	-43.45	-12.48	9691.45	-1739.61	5609.19	770.26	1882.06	-6758.79
121	587	368	152	110	262	183	-58.09	-43.72	-9.21	9358.68	-1130.63	5909.73	752.80	1073.70	-7455.35
121	587	369	153	110	264	178	-50.24	-44.55	-5.43	9061.54	-496.89	6111.05	794.01	189.32	-8041.24
121	588	369	153	109	267	174	-40.83	-45.62	0.48	8806.27	405.75	6155.69	1059.86	-764.95	-8473.02
121	589	368	153	109	270	172	-31.72	-46.87	7.50	8629.35	1425.06	6132.51	1273.31	-1700.50	-8679.27
122	590	368	153	109	272	171	-21.76	-48.07	15.17	8478.89	2542.21	6034.28	1771.65	-2593.17	-8544.71
122	590	368	153	108	274	172	-11.92	-49.21	23.72	8346.14	3854.30	5718.17	2222.82	-3469.52	-8072.22
