171	586	553	248	203	271	217	-28.71	-37.71	-33.78	9799.06	-5999.03	11095.79	-314.26	165.48	-367.08
171	587	552	248	204	271	217	-28.93	-37.67	-33.91	9798.31	-6029.88	11080.60	-311.55	177.41	-386.73
172	586	553	249	204	271	217	-29.31	-37.46	-34.23	9800.19	-6108.38	11081.17	-291.27	189.19	-452.79
172	586	553	248	204	271	217	-29.53	-37.35	-34.43	9832.58	-6178.77	11055.91	-237.56	234.23	-570.00
173	586	553	248	204	270	217	-29.56	-36.99	-34.59	9852.95	-6230.63	11084.52	-197.58	303.22	-730.35
173	587	553	249	204	270	218	-29.11	-36.84	-34.19	9897.11	-6164.30	11162.89	-224.95	353.81	-911.74
174	587	552	248	204	270	217	-27.90	-36.54	-33.24	9935.25	-5960.68	11371.75	-291.05	386.16	-1079.30
174	587	553	248	204	270	217	-24.96	-36.00	-30.97	9992.09	-5463.65	11787.16	-257.05	369.06	-1222.18
175	587	553	248	204	269	218	-20.43	-35.29	-26.92	10002.08	-4577.26	12383.60	-41.00	269.15	-1209.22
176	587	554	248	205	268	217	-15.64	-35.44	-21.94	9981.58	-3553.40	13046.22	264.05	-111.60	-767.11
178	587	554	248	205	268	217	-11.65	-36.70	-17.77	9898.30	-2732.53	13672.71	555.95	-749.17	95.04
179	587	555	248	205	269	218	-7.73	-38.58	-15.19	9769.79	-2229.90	14148.87	1040.30	-1612.22	1164.84
180	587	556	248	206	269	220	-4.14	-41.15	-13.84	9596.90	-1949.41	14315.23	1625.54	-2611.35	2342.35
181	587	556	247	206	269	223	-1.68	-43.70	-13.98	9312.85	-1902.74	14201.67	2221.46	-3571.24	3602.08
181	587	556	248	204	268	226	-1.43	-45.28	-16.15	8948.61	-2162.00	14082.98	2760.99	-4471.62	4808.08
182	588	553	248	203	268	229	-2.86	-46.12	-20.19	8565.38	-2694.10	13798.04	3335.54	-5250.84	5957.12
183	588	552	248	204	267	230	-6.25	-45.43	-26.52	7950.51	-3468.80	13468.73	3531.71	-5850.40	7114.32
183	588	560	247	205	267	227	-11.45	-45.34	-35.39	7335.18	-4641.56	13000.90	3396.17	-6548.53	8113.35
184	588	563	248	206	267	220	-17.06	-44.74	-44.22	6891.42	-6047.88	12295.25	3231.02	-6961.40	8693.93
