flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
216,295,300,303,225,-4.43,-0.25,8.81,-0.06,0.01,-0.01,10
216,294,300,302,224,-4.47,-0.23,8.92,-0.06,-0.07,-0.01,10
216,294,300,302,224,-4.73,-0.41,8.88,-0.06,0.03,-0.01,10
216,294,300,301,224,-4.5,-0.3,8.76,-0.03,0.04,-0.0,10
216,296,301,303,224,-4.48,-0.29,9.0,-0.06,0.08,-0.01,10
216,295,301,302,225,-4.68,-0.32,8.83,-0.04,0.05,-0.0,10
216,294,300,302,224,-4.55,-0.27,8.72,-0.04,-0.02,-0.01,10
216,294,300,301,224,-4.4,-0.22,8.76,-0.05,-0.03,-0.03,10
216,294,300,301,224,-4.58,-0.33,8.88,-0.04,-0.02,-0.0,10
216,295,300,302,225,-4.69,-0.36,8.83,-0.04,0.01,-0.01,10
216,294,300,303,224,-4.4,-0.31,8.79,-0.05,0.02,-0.01,10
216,294,300,300,224,-4.61,-0.28,8.83,-0.05,0.01,0.0,10
216,294,300,302,224,-4.77,-0.42,8.86,-0.06,0.01,0.0,10
216,294,300,302,224,-4.44,-0.24,8.67,-0.04,0.01,0.01,10
216,295,301,303,224,-4.29,-0.12,8.64,-0.05,-0.01,-0.0,10
216,294,301,302,224,-4.68,-0.38,8.91,-0.09,-0.01,-0.03,10
216,294,300,301,224,-4.44,-0.29,8.86,-0.06,0.02,-0.01,10
216,294,300,301,224,-4.3,-0.28,8.83,-0.06,0.04,-0.01,10
216,294,300,303,224,-4.7,-0.42,8.87,-0.07,-0.01,-0.03,10
216,295,300,303,224,-4.59,-0.38,8.95,-0.06,0.03,-0.01,10
216,294,301,302,224,-4.41,-0.32,8.92,-0.06,0.0,-0.02,10
216,294,300,302,224,-4.71,-0.33,8.87,-0.04,0.01,-0.01,10
216,294,300,301,224,-4.75,-0.4,8.88,-0.05,0.03,-0.01,10
216,294,300,302,225,-4.35,-0.27,8.83,-0.04,0.02,0.01,10
216,295,300,303,224,-4.51,-0.28,8.87,-0.05,0.01,-0.01,10
216,294,300,302,225,-4.64,-0.33,8.8,-0.04,0.03,0.01,10
216,294,300,301,224,-4.49,-0.28,8.83,-0.05,0.02,-0.01,10
216,294,300,302,224,-4.31,-0.23,8.8,-0.06,-0.0,-0.02,10
216,294,300,301,224,-4.65,-0.4,8.77,-0.05,0.01,-0.02,10
216,294,301,302,224,-4.49,-0.38,8.75,-0.06,0.01,-0.01,10
216,294,300,301,224,-4.49,-0.28,8.83,-0.04,0.01,-0.01,10
216,294,300,300,224,-4.55,-0.29,8.83,-0.05,0.01,-0.01,10
216,294,300,301,224,-4.64,-0.3,8.87,-0.06,0.03,-0.02,10
216,294,300,302,224,-4.34,-0.27,8.83,-0.05,0.01,-0.02,10
216,294,300,302,224,-4.61,-0.28,8.82,-0.06,0.01,-0.02,10
216,294,300,302,224,-4.62,-0.38,8.84,-0.06,0.01,-0.02,10
216,294,300,301,224,-4.5,-0.33,8.87,-0.05,0.01,-0.01,10
216,294,300,301,224,-4.51,-0.33,8.8,-0.06,0.01,-0.01,10
216,294,300,303,224,-4.7,-0.38,8.88,-0.05,0.01,-0.0,10
216,294,300,302,224,-4.45,-0.33,8.81,-0.05,0.02,-0.0,10
216,294,300,302,224,-4.47,-0.27,8.82,-0.04,0.0,-0.0,10
216,294,300,302,224,-4.61,-0.32,8.84,-0.06,0.01,-0.01,10
216,295,300,302,224,-4.55,-0.36,8.82,-0.06,0.02,-0.01,10
216,295,300,302,224,-4.35,-0.28,8.81,-0.05,0.02,-0.01,10
216,294,300,303,224,-4.64,-0.31,8.82,-0.04,0.01,-0.01,10
216,294,300,301,224,-4.56,-0.35,8.88,-0.04,0.01,-0.02,10
216,294,300,301,224,-4.37,-0.29,8.84,-0.04,0.0,-0.01,10
216,295,300,302,224,-4.6,-0.28,8.86,-0.03,0.03,0.0,10
216,294,300,302,224,-4.66,-0.32,8.9,-0.04,-0.02,-0.02,10
216,294,300,302,224,-4.39,-0.24,8.84,-0.03,0.02,-0.0,10
216,293,300,301,224,-4.48,-0.24,8.8,-0.04,0.02,-0.0,10
216,294,300,302,224,-4.61,-0.27,8.8,-0.05,0.01,-0.0,10
216,296,300,302,224,-4.47,-0.31,8.8,-0.04,0.0,-0.01,10
216,294,300,303,224,-4.35,-0.2,8.87,-0.05,0.01,-0.01,10
216,294,301,301,224,-4.72,-0.38,8.89,-0.06,0.03,-0.01,10
215,294,300,301,224,-4.58,-0.34,8.81,-0.05,-0.02,-0.01,10
215,294,300,302,224,-4.29,-0.27,8.82,-0.07,0.0,-0.01,10
216,295,300,302,224,-4.58,-0.29,8.9,-0.04,0.02,-0.0,10
216,295,300,302,224,-4.59,-0.3,8.89,-0.05,0.02,-0.01,10
216,294,300,301,224,-4.28,-0.25,8.82,-0.05,0.0,-0.01,10
216,294,300,301,224,-4.42,-0.25,8.84,-0.04,0.04,0.0,10
216,295,301,301,224,-4.62,-0.24,8.77,-0.06,-0.0,-0.01,10
