flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
207,293,282,280,212,-3.95,3.85,8.06,-0.05,0.02,-0.02,12
207,293,282,280,212,-3.87,3.95,8.12,-0.05,0.02,-0.02,12
207,293,282,280,212,-3.99,3.95,8.01,-0.05,0.01,-0.01,12
207,292,282,280,212,-4.19,3.91,8.05,-0.05,0.02,-0.03,12
207,293,282,280,211,-3.94,3.95,8.04,-0.07,0.01,-0.02,12
208,293,282,280,212,-3.98,3.97,8.09,-0.06,0.01,-0.02,12
207,293,282,280,212,-4.09,3.89,8.03,-0.06,0.01,-0.02,12
207,292,282,279,211,-4.17,3.88,8.12,-0.05,0.03,-0.01,12
207,292,282,280,211,-3.9,3.93,8.14,-0.06,0.0,0.0,12
207,293,282,280,212,-3.9,3.97,8.15,-0.05,0.02,-0.0,12
207,293,282,281,212,-4.06,3.9,8.06,-0.06,0.03,-0.02,12
207,293,282,281,212,-4.09,3.8,8.06,-0.06,0.01,-0.01,12
207,292,282,280,212,-3.73,3.94,8.12,-0.05,-0.01,-0.01,12
207,293,282,280,212,-4.04,3.93,8.14,-0.05,0.04,-0.03,12
207,293,282,280,212,-4.13,3.81,8.05,-0.06,-0.0,-0.01,12
207,293,282,280,212,-4.06,3.8,8.09,-0.06,0.01,-0.01,12
207,293,282,280,212,-3.84,3.93,8.07,-0.05,0.03,-0.01,12
207,292,282,280,212,-4.05,3.9,8.13,-0.06,0.01,-0.01,12
207,292,282,280,212,-4.18,3.88,8.03,-0.05,0.03,-0.01,12
207,293,282,280,212,-3.97,3.88,8.08,-0.05,0.01,-0.01,12
207,293,282,280,212,-3.77,4.0,8.12,-0.04,0.01,0.01,12
207,293,282,280,212,-3.98,3.93,7.99,-0.05,0.02,-0.02,12
207,291,282,280,211,-4.14,3.82,8.13,-0.06,0.03,-0.02,12
207,292,282,280,211,-3.84,3.87,7.99,-0.04,0.01,-0.02,12
207,294,282,280,212,-3.92,3.96,8.07,-0.06,0.03,-0.03,12
207,293,282,280,212,-4.15,3.88,8.1,-0.07,0.02,-0.02,12
207,292,282,280,211,-4.16,3.86,8.08,-0.06,0.02,-0.01,12
207,292,281,280,211,-3.94,3.92,8.13,-0.06,0.03,-0.02,12
207,293,282,279,212,-3.96,3.95,8.08,-0.05,0.02,-0.01,12
207,294,282,281,212,-4.07,3.88,8.03,-0.07,0.0,-0.01,12
207,292,282,280,211,-4.11,3.82,8.07,-0.07,0.01,-0.01,12
207,292,282,281,212,-3.88,3.92,8.16,-0.06,0.04,-0.01,12
207,292,282,279,212,-3.95,3.9,8.07,-0.06,0.0,-0.02,12
207,293,282,280,211,-4.16,3.83,8.18,-0.05,0.03,-0.01,12
207,293,282,281,212,-4.09,3.79,8.11,-0.04,0.03,-0.02,12
207,293,282,280,212,-3.94,3.96,8.14,-0.05,0.04,-0.02,12
207,293,282,280,211,-3.97,3.91,8.09,-0.03,-0.01,-0.01,12
207,292,282,279,211,-4.29,3.76,8.07,-0.06,0.04,-0.03,12
207,293,282,280,212,-3.96,3.86,8.01,-0.04,-0.01,0.01,12
207,293,282,280,212,-3.72,3.96,8.02,-0.04,-0.0,0.01,12
207,293,282,280,212,-4.02,3.92,8.02,-0.05,0.01,-0.02,12
207,293,282,280,211,-4.18,3.78,8.09,-0.07,0.01,-0.01,12
