17,-0.02,-0.03,,,,,,,,
244,305,299,298,225,1.68,-9.03,-1.97,-0.17,-0.02,-0.03
244,305,299,298,226,1.63,-8.96,-1.90,-0.16,-0.03,-0.05
245,305,300,299,226,1.63,-8.97,-1.92,-0.16,-0.02,-0.04
244,305,299,298,226,1.58,-8.97,-2.01,-0.17,-0.01,-0.04
244,305,299,298,226,1.63,-9.05,-1.92,-0.17,-0.02,-0.04
244,305,299,298,226,1.64,-9.00,-1.95,-0.16,-0.02,-0.04
244,305,299,298,225,1.60,-8.95,-1.94,-0.17,-0.02,-0.04
244,305,299,299,226,1.62,-9.00,-1.99,-0.17,-0.03,-0.04
244,305,299,298,226,1.65,-8.97,-1.95,-0.16,-0.03,-0.05
244,305,299,298,226,1.57,-9.02,-1.93,-0.16,-0.02,-0.04
244,305,299,298,225,1.66,-9.00,-1.97,-0.17,-0.03,-0.04
244,305,299,298,226,1.55,-9.00,-1.90,-0.16,-0.02,-0.04
244,305,299,298,225,1.62,-8.96,-1.98,-0.16,-0.03,-0.04
245,305,299,298,225,1.68,-8.99,-1.93,-0.17,-0.02,-0.03
244,305,299,298,226,1.58,-9.01,-1.93,-0.17,-0.02,-0.03
244,305,299,298,225,1.59,-9.01,-1.97,-0.16,-0.03,-0.04
244,305,299,298,226,1.64,-8.98,-1.96,-0.16,-0.03,-0.04
244,305,299,298,225,1.55,-9.00,-1.97,-0.17,-0.01,-0.03
244,305,299,298,225,1.64,-8.95,-1.95,-0.16,-0.03,-0.03
244,305,299,298,226,1.64,-9.04,-2.00,-0.17,-0.01,-0.03
244,305,299,298,226,1.56,-9.01,-1.97,-0.16,-0.03,-0.05
244,305,299,298,226,1.58,-8.92,-1.93,-0.16,-0.03,-0.04
244,305,299,298,225,1.60,-9.01,-1.99,-0.17,-0.02,-0.04
244,305,299,298,225,1.59,-9.01,-1.95,-0.16,-0.03,-0.04
244,305,299,298,226,1.66,-8.99,-1.96,-0.16,-0.02,-0.03
244,305,299,298,225,1.63,-8.95,-1.94,-0.17,-0.01,-0.03
244,305,299,298,226,1.55,-9.01,-1.97,-0.17,-0.02,-0.04
244,305,299,298,225,1.76,-8.89,-2.05,-0.16,-0.02,-0.04
244,305,299,298,226,1.57,-8.89,-1.90,-0.18,0.03,-0.02
244,305,299,298,226,1.24,-9.03,-1.89,-0.17,-0.02,-0.04
244,305,299,299,226,1.04,-9.02,-1.94,-0.14,-0.12,-0.10
244,305,299,298,226,0.52,-9.32,-1.80,-0.11,-0.24,-0.15
244,305,300,299,226,0.20,-9.75,-0.87,0.13,-0.58,-0.23
245,305,300,299,226,-1.51,-10.43,-0.35,0.90,-1.42,-0.32
245,305,301,299,227,-5.32,-12.63,0.89,1.82,-2.82,-0.40
245,305,302,300,227,-4.96,-13.95,2.37,2.85,-4.61,-0.35
246,305,303,300,228,-4.01,-13.98,3.85,3.08,-4.76,-0.06
246,305,303,301,228,-1.78,-14.22,5.50,3.75,-3.21,0.73
246,305,304,302,228,-4.24,-16.16,6.59,3.46,-1.36,1.58
246,305,305,302,229,-2.44,-15.79,6.70,3.92,-2.16,1.94
246,305,306,303,229,-0.36,-14.10,6.61,3.76,-1.66,2.03
246,305,307,304,230,-1.29,-13.56,6.70,3.57,-1.04,2.05
246,305,308,305,230,-1.35,-11.73,7.69,3.81,-1.31,1.81
246,305,309,306,231,-0.13,-9.85,7.47,3.64,-1.32,1.35
246,305,310,306,231,-1.56,-8.68,8.29,3.20,-1.29,1.13
246,304,310,306,231,0.65,-6.84,7.55,2.76,-1.93,0.71
246,304,311,307,232,1.47,-5.99,7.65,2.45,-1.40,0.47
246,304,312,307,232,0.43,-4.42,8.61,2.08,-0.18,0.19
246,304,312,308,232,0.40,-3.91,8.09,1.85,-0.86,0.02
246,304,312,308,232,1.19,-2.18,8.10,1.55,-0.61,-0.24
246,304,313,308,232,1.29,-1.72,7.44,0.95,-0.24,-0.22
247,304,313,308,232,0.42,-1.19,8.10,0.79,0.06,-0.24
247,304,313,308,232,0.93,-1.33,8.01,0.28,-0.36,-0.33
247,304,313,308,232,0.87,-0.32,8.27,0.60,-0.24,-0.28
247,304,313,308,232,0.60,0.51,8.77,0.46,-0.22,-0.33
247,304,313,308,232,0.55,0.49,9.11,0.30,-0.27,-0.30
246,304,313,308,232,0.81,0.84,9.13,0.25,-0.25,-0.27
247,304,313,308,232,0.80,1.13,9.80,0.18,-0.19,-0.23
247,304,313,308,232,1.01,1.13,9.71,0.03,-0.05,-0.23
247,304,313,308,232,-0.19,1.16,10.76,-0.02,0.19,-0.13
247,304,314,308,232,0.32,1.25,11.05,0.07,-0.32,-0.09
247,304,314,308,232,1.97,1.73,10.07,0.11,-0.68,-0.19
247,304,314,308,232,0.65,1.53,11.10,-0.02,0.19,-0.04
247,304,314,308,232,1.21,1.71,10.91,-0.06,-0.12,-0.05
247,304,314,308,232,1.05,1.82,10.59,-0.10,-0.01,-0.07
247,304,314,308,232,1.16,1.99,10.75,-0.17,0.10,-0.05
247,304,313,308,232,0.63,1.78,10.57,-0.31,0.10,-0.09
247,304,313,308,232,0.96,1.60,10.29,-0.24,-0.12,-0.04
247,304,313,308,232,0.99,1.65,9.41,-0.22,0.07,0.06
247,304,313,308,231,1.00,1.59,8.50,-0.44,0.38,0.10
247,304,312,307,231,0.95,1.63,8.36,-0.59,0.56,0.11
247,304,311,307,231,1.04,1.12,8.22,-0.88,0.60,0.11
247,304,311,306,230,0.35,0.60,7.45,-0.98,0.97,0.06
247,304,309,305,230,0.17,0.04,7.71,-1.35,0.69,-0.01
247,305,308,305,229,1.12,-0.02,6.85,-1.89,1.12,-0.06
247,305,307,304,229,0.63,-1.31,7.35,-2.23,1.61,-0.17
246,305,306,303,228,-0.91,-2.46,7.81,-2.49,1.87,-0.30
246,305,305,302,228,-0.91,-4.51,7.95,-2.93,1.52,-0.50
246,305,304,301,228,-0.54,-5.13,5.98,-2.92,1.80,-0.59
246,305,303,301,228,-1.85,-6.48,8.30,-3.01,2.45,-0.65
246,305,303,300,227,-1.21,-7.97,5.33,-3.13,2.24,-1.06
246,305,302,300,227,-5.16,-9.33,8.43,-2.69,2.83,-1.43
246,306,302,300,227,-2.60,-10.94,5.40,-2.64,0.33,-1.95
245,305,302,300,227,-3.65,-11.41,7.20,-2.24,1.49,-1.91
245,306,301,300,227,-2.95,-12.47,5.01,-2.41,0.99,-1.92
245,306,301,300,227,-2.21,-12.65,4.39,-2.37,1.33,-1.71
245,306,301,300,227,-5.07,-13.57,5.22,-2.02,1.59,-1.93
245,306,300,299,227,-3.27,-13.02,3.26,-1.87,0.01,-2.09
245,306,300,299,226,-3.08,-12.75,4.34,-1.50,0.27,-1.71
245,306,300,299,226,-2.54,-12.67,3.51,-1.42,0.54,-1.44
245,306,300,299,226,-2.36,-12.54,2.96,-1.35,0.74,-1.30
245,306,300,299,226,-1.90,-11.72,1.81,-1.19,0.82,-0.93
245,306,300,299,226,-1.56,-11.37,1.21,-1.09,0.58,-0.73
245,306,300,299,226,-0.63,-10.71,0.75,-1.16,0.45,-0.57
245,306,299,299,226,-0.19,-10.39,0.54,-1.16,0.71,-0.48
245,305,299,298,226,0.29,-10.33,0.17,-1.20,0.96,-0.38
245,306,299,298,226,-0.56,-10.38,-0.40,-1.51,2.05,-0.12
245,305,299,298,226,-0.88,-9.86,-0.57,-1.35,2.04,-0.05
