flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
207,294,282,280,212,-4.75,0.01,8.68,-0.06,0.03,0.0,15
207,293,282,279,212,-4.9,-0.18,8.67,-0.07,0.03,-0.0,15
207,294,282,280,212,-4.82,-0.21,8.58,-0.06,0.04,-0.01,15
207,295,282,281,212,-4.61,-0.15,8.77,-0.06,0.02,-0.01,15
207,294,282,281,212,-4.78,-0.12,8.7,-0.03,0.02,-0.01,15
207,294,282,280,212,-4.98,-0.1,8.61,-0.02,-0.01,-0.01,15
207,294,282,280,212,-4.66,0.03,8.6,-0.03,-0.01,-0.01,15
207,294,282,280,212,-4.62,0.09,8.62,-0.03,-0.01,-0.01,15
207,295,282,280,212,-4.76,-0.03,8.69,-0.06,0.01,-0.02,15
207,294,282,280,212,-4.99,-0.15,8.67,-0.06,0.02,-0.02,15
207,294,282,280,212,-4.57,-0.04,8.74,-0.05,0.01,-0.01,15
207,293,282,280,212,-4.69,-0.01,8.7,-0.05,0.01,-0.02,15
207,294,282,281,212,-4.78,-0.02,8.68,-0.05,0.01,-0.02,15
207,295,282,281,212,-4.86,-0.11,8.64,-0.05,0.0,-0.02,15
206,294,282,281,212,-4.53,-0.02,8.7,-0.06,0.01,-0.02,15
207,294,282,280,212,-4.69,-0.06,8.7,-0.06,0.01,-0.02,15
207,293,282,280,212,-4.89,-0.1,8.69,-0.04,0.01,-0.01,15
207,295,282,281,212,-4.73,-0.04,8.67,-0.05,0.01,-0.02,15
207,295,282,281,212,-4.56,0.05,8.69,-0.06,0.01,-0.02,15
207,294,282,280,212,-4.72,-0.0,8.63,-0.07,0.02,-0.03,15
207,294,282,280,212,-4.85,-0.14,8.68,-0.09,0.01,-0.03,15
207,294,282,280,212,-4.74,-0.12,8.77,-0.08,0.03,-0.01,15
207,295,282,281,212,-4.64,-0.08,8.76,-0.07,0.03,-0.01,15
207,294,282,280,212,-4.71,-0.17,8.71,-0.05,0.02,0.0,15
207,294,282,280,212,-4.82,-0.19,8.64,-0.05,0.02,-0.0,15
207,294,282,280,212,-4.68,-0.09,8.69,-0.05,0.02,-0.01,15
207,294,282,280,212,-4.59,-0.04,8.74,-0.05,0.03,-0.0,15
207,294,282,281,212,-4.87,-0.06,8.71,-0.05,0.02,-0.0,15
207,294,282,281,212,-4.92,-0.13,8.68,-0.06,0.0,-0.02,15
206,293,282,280,212,-4.56,-0.06,8.69,-0.06,0.01,-0.01,15
207,294,282,280,212,-4.63,-0.11,8.65,-0.06,0.01,-0.02,15
207,295,282,280,212,-4.77,-0.11,8.73,-0.06,0.01,-0.02,15
207,295,282,281,212,-4.79,-0.16,8.66,-0.05,0.0,-0.02,15
207,295,282,281,212,-4.56,-0.05,8.67,-0.05,0.01,-0.02,15
207,293,282,281,212,-4.6,-0.04,8.71,-0.05,0.01,-0.02,15
207,294,282,280,212,-4.89,-0.14,8.7,-0.05,0.02,-0.01,15
207,295,282,280,212,-4.8,-0.12,8.73,-0.05,0.02,-0.01,15
207,295,282,281,212,-4.55,0.0,8.68,-0.04,0.01,-0.02,15
207,294,282,280,212,-4.62,-0.04,8.66,-0.05,0.02,-0.01,15
206,294,282,279,212,-4.92,-0.11,8.68,-0.06,0.02,-0.01,15
207,295,282,280,212,-4.59,-0.08,8.73,-0.07,0.02,-0.01,15
207,295,281,280,212,-4.51,-0.08,8.71,-0.07,0.03,-0.0,15
207,295,282,281,212,-4.82,-0.13,8.71,-0.05,0.02,-0.01,15
207,294,282,280,212,-4.79,-0.2,8.71,-0.05,0.02,-0.01,15
206,294,282,280,212,-4.57,-0.09,8.65,-0.04,0.02,-0.01,15
207,294,282,280,212,-4.46,0.07,8.58,-0.03,-0.03,-0.01,15
207,294,282,281,213,-4.86,-0.09,8.76,-0.06,0.08,-0.0,15
207,294,282,281,212,-4.95,-0.17,8.72,-0.06,0.03,-0.01,15
207,294,282,281,212,-4.48,-0.04,8.71,-0.05,0.01,-0.0,15
207,293,282,280,212,-4.67,-0.08,8.64,-0.06,0.03,-0.01,15
207,295,282,281,212,-4.97,-0.11,8.73,-0.05,0.03,-0.01,15
207,295,282,280,212,-4.74,-0.14,8.78,-0.04,0.02,-0.0,15
206,294,282,280,212,-4.59,-0.07,8.63,-0.04,0.03,-0.0,15
207,294,282,280,212,-4.56,-0.05,8.74,-0.05,-0.01,-0.03,15
207,294,282,280,212,-4.82,-0.17,8.76,-0.05,0.02,-0.02,15
207,295,282,281,212,-4.85,-0.14,8.65,-0.05,0.02,-0.02,15
207,295,282,281,212,-4.57,0.01,8.77,-0.04,-0.0,-0.03,15
207,294,282,280,212,-4.58,-0.01,8.69,-0.04,0.01,-0.01,15
206,294,282,280,212,-4.94,-0.1,8.66,-0.06,0.02,-0.02,15
207,294,282,279,212,-4.61,-0.1,8.73,-0.06,0.02,-0.01,15
207,295,282,281,212,-4.49,-0.05,8.71,-0.05,0.02,-0.01,15
207,295,282,281,212,-4.71,-0.05,8.66,-0.06,0.04,0.0,15
