flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
213,294,299,298,222,-9.57,-2.85,-0.39,-0.05,0.06,-0.05,11
213,294,299,299,223,-9.57,-2.84,-0.38,-0.05,0.02,-0.03,11
213,294,299,299,223,-9.49,-2.86,-0.36,-0.05,-0.01,-0.04,11
213,293,299,299,222,-9.32,-2.79,-0.34,-0.04,-0.03,-0.04,11
213,293,299,298,222,-9.43,-2.85,-0.32,-0.06,0.02,-0.03,11
213,294,299,298,222,-9.51,-2.9,-0.34,-0.04,0.02,-0.04,11
213,294,299,299,223,-9.54,-2.89,-0.36,-0.06,0.04,-0.03,11
213,294,299,299,223,-9.65,-2.91,-0.34,-0.06,0.05,-0.03,11
213,293,299,299,222,-9.6,-2.78,-0.38,-0.03,0.03,-0.05,11
213,293,300,298,222,-9.8,-2.95,-0.35,-0.07,0.03,-0.03,11
213,293,299,298,222,-9.8,-2.97,-0.36,-0.05,-0.0,-0.04,11
213,294,299,299,222,-9.69,-2.95,-0.34,-0.06,-0.01,-0.04,11
213,294,299,299,223,-9.77,-3.02,-0.32,-0.06,0.02,-0.03,11
213,294,299,298,223,-9.78,-2.95,-0.36,-0.03,0.03,-0.04,11
213,293,299,298,222,-9.66,-2.88,-0.44,-0.05,0.02,-0.04,11
213,293,299,298,223,-9.63,-2.93,-0.36,-0.04,0.01,-0.04,11
213,294,299,298,222,-9.65,-2.98,-0.35,-0.05,0.01,-0.06,11
213,294,299,299,222,-9.51,-2.91,-0.4,-0.04,0.0,-0.06,11
213,293,299,298,222,-9.51,-2.95,-0.31,-0.06,0.03,-0.01,11
213,293,299,297,223,-9.52,-2.87,-0.37,-0.04,0.03,-0.04,11
213,293,299,298,222,-9.32,-2.78,-0.4,-0.03,0.01,-0.06,11
213,294,299,299,222,-9.51,-2.88,-0.33,-0.05,0.03,-0.04,11
213,294,300,300,223,-9.39,-2.84,-0.34,-0.05,0.01,-0.05,11
213,294,299,299,223,-9.36,-2.85,-0.32,-0.04,0.02,-0.03,11
213,293,299,298,222,-9.52,-2.86,-0.31,-0.06,0.06,-0.02,11
213,293,299,299,222,-9.52,-2.86,-0.31,-0.04,0.02,-0.06,11
213,294,300,300,222,-9.71,-2.89,-0.35,-0.05,0.06,-0.03,11
213,294,299,299,222,-9.74,-2.89,-0.38,-0.05,0.04,-0.03,11
213,294,299,298,223,-9.72,-2.93,-0.35,-0.05,-0.0,-0.05,11
213,293,299,298,222,-9.72,-2.95,-0.38,-0.06,0.01,-0.05,11
213,293,299,298,222,-9.76,-3.06,-0.34,-0.06,0.02,-0.04,11
213,294,299,299,223,-9.62,-2.94,-0.43,-0.04,0.03,-0.06,11
213,294,299,299,222,-9.79,-2.99,-0.41,-0.05,0.06,-0.03,11
213,294,299,299,222,-9.68,-2.96,-0.34,-0.04,0.0,-0.05,11
213,293,299,298,222,-9.56,-2.85,-0.37,-0.04,0.03,-0.03,11
213,294,299,298,223,-9.58,-2.93,-0.36,-0.05,0.02,-0.05,11
213,294,299,298,222,-9.43,-2.94,-0.4,-0.05,0.01,-0.05,11
213,294,299,299,223,-9.46,-2.9,-0.45,-0.05,0.02,-0.04,11
213,294,299,298,223,-9.38,-2.95,-0.33,-0.07,0.02,-0.04,11
213,293,299,298,222,-9.3,-2.82,-0.43,-0.03,0.03,-0.03,11
213,294,299,298,222,-9.53,-2.9,-0.37,-0.06,0.03,-0.03,11
213,294,299,299,223,-9.42,-2.81,-0.35,-0.05,-0.01,-0.05,11
213,294,299,299,222,-9.53,-2.88,-0.33,-0.07,0.01,-0.04,11
213,294,299,298,222,-9.53,-2.92,-0.47,-0.07,0.01,-0.05,11
213,293,299,298,223,-9.61,-2.97,-0.31,-0.04,0.03,-0.03,11
213,294,299,298,222,-9.47,-2.78,-0.42,-0.02,0.03,-0.05,11
213,294,299,299,223,-9.75,-2.87,-0.46,-0.07,0.05,-0.01,11
