1.29,-9.49,-0.32,-0.17,-0.03,-0.02,,,,,
244,305,299,298,224,1.29,-9.50,-0.32,-0.16,-0.04,-0.03
244,305,299,298,224,1.30,-9.44,-0.32,-0.16,-0.04,-0.03
244,305,299,298,224,1.40,-9.42,-0.37,-0.16,-0.05,-0.01
244,305,299,298,224,1.36,-9.50,-0.33,-0.16,-0.02,-0.04
244,305,299,298,224,1.30,-9.50,-0.30,-0.16,-0.03,-0.04
244,305,299,298,224,1.43,-9.49,-0.25,-0.16,-0.04,-0.03
244,305,299,298,224,1.39,-9.48,-0.38,-0.15,-0.01,-0.03
244,305,299,298,224,1.53,-9.44,-0.37,-0.17,0.01,-0.02
244,305,299,298,224,1.23,-9.51,-0.24,-0.16,0.04,-0.05
244,304,298,298,224,1.18,-9.52,-0.29,-0.16,0.03,-0.04
244,305,299,298,224,1.29,-9.43,-0.31,-0.16,-0.01,-0.03
244,305,299,298,224,1.22,-9.51,-0.32,-0.16,0.01,-0.03
244,305,299,298,224,1.33,-9.39,-0.33,-0.15,-0.01,-0.03
244,305,299,298,224,1.39,-9.54,-0.38,-0.17,0.03,-0.01
244,305,299,298,224,1.28,-9.59,-0.31,-0.17,0.04,-0.03
244,305,299,298,224,1.20,-9.41,-0.28,-0.15,0.02,-0.03
244,305,299,298,224,1.29,-9.50,-0.39,-0.17,0.01,-0.03
244,305,299,298,224,1.24,-9.45,-0.33,-0.17,-0.00,-0.04
244,305,299,298,224,1.24,-9.50,-0.27,-0.16,-0.02,-0.03
244,305,299,298,224,1.31,-9.51,-0.27,-0.16,-0.03,-0.03
244,305,299,298,224,1.26,-9.46,-0.34,-0.16,0.01,-0.03
244,305,298,298,224,1.38,-9.50,-0.30,-0.16,-0.04,-0.04
244,304,299,298,224,1.29,-9.44,-0.28,-0.15,-0.00,-0.04
244,304,299,298,224,1.28,-9.44,-0.28,-0.17,-0.01,-0.04
244,305,299,298,224,1.36,-9.48,-0.25,-0.16,0.00,-0.04
244,304,298,298,224,1.32,-9.41,-0.25,-0.14,0.01,-0.06
244,304,298,298,224,1.14,-9.42,-0.21,-0.15,0.01,-0.05
244,305,299,298,224,0.64,-9.43,0.35,-0.18,0.19,0.02
244,305,299,298,224,-0.06,-9.60,0.69,-0.18,0.35,0.09
244,305,299,298,224,-1.98,-10.18,1.12,-0.20,0.33,0.28
244,304,300,299,225,-4.16,-10.82,0.82,-0.16,0.07,0.76
245,305,301,299,225,-4.29,-12.03,-1.53,-0.44,0.24,1.70
245,305,302,300,226,-7.07,-12.54,-1.93,-0.69,0.62,2.85
245,305,303,301,226,-7.03,-12.16,-1.87,-0.58,-0.11,3.26
246,305,304,301,227,-5.89,-12.63,-4.09,-0.72,-1.61,3.57
247,306,304,302,227,-8.27,-12.42,-3.53,-0.69,-1.16,4.17
247,306,305,304,228,-7.32,-10.52,-5.26,-0.63,-1.94,4.70
247,306,306,305,228,-8.18,-10.71,-4.12,-1.94,-0.92,4.82
