207,296,286,284,216,-2.87,1.14,9.41,0.05,0.01,-0.03
207,296,286,284,216,-2.69,1.35,9.58,0.01,0.1,-0.03
206,296,286,284,216,-2.13,1.27,8.94,0.09,-0.08,0.05
206,297,286,284,216,-2.77,1.16,10.21,0.27,0.04,0.15
207,297,287,285,216,-2.49,1.78,10.46,-0.08,-0.01,-0.06
206,298,288,285,216,-1.96,0.75,8.98,-0.23,0.3,-0.12
206,300,289,286,216,-3.97,1.72,11.48,0.66,0.14,0.32
207,302,291,287,216,-3.13,2.11,11.14,0.35,0.04,0.15
207,304,292,288,217,-1.9,1.31,7.74,0.24,0.33,-0.02
208,306,294,289,217,-4.59,3.12,12.6,1.38,0.11,0.76
208,307,294,289,218,-2.6,2.13,7.48,0.31,0.41,-0.01
209,310,296,290,220,-2.64,1.82,9.22,0.92,0.18,0.21
209,311,297,291,223,-3.67,3.61,10.97,1.58,0.21,0.44
209,312,298,293,225,-2.57,3.23,8.4,0.39,0.15,-0.02
209,313,299,294,226,-3.21,3.4,9.21,0.67,0.33,-0.07
209,313,300,295,227,-2.96,2.87,8.06,0.63,0.58,0.04
210,314,301,297,229,-3.7,4.36,9.27,0.74,0.18,0.24
210,314,301,298,229,-3.26,4.42,8.13,0.7,0.12,0.15
210,314,302,298,230,-3.46,3.93,8.4,0.07,0,-0.06
211,315,303,299,231,-3.54,4.81,8.54,0.32,-0.08,0.03
211,315,304,300,232,-2.04,3.26,8.04,0.26,-0.34,-0.21
211,315,305,301,233,-3.8,5.84,9.85,0.82,0.43,0.13
212,315,306,301,233,-4.06,4.94,8.19,0.15,-0.07,0.02
213,314,306,301,233,-2.69,4.95,8.22,0.84,0.11,0.06
214,314,306,301,234,-4.56,6.15,8.59,0,0.28,0.08
215,313,306,301,234,-1.67,3.17,6.82,-0.92,-0.21,-0.34
216,313,306,301,234,-3.22,4.96,8.05,0.13,0.45,-0.23
216,313,306,301,234,-3.65,3.32,8.02,-1.07,-0.17,-0.19
217,313,306,301,235,-2.9,5.27,8.46,0.19,0.2,0.05
218,313,306,302,235,-4.31,3.63,8.83,-0.73,0.41,-0.02
218,313,306,302,236,-2.47,4.88,8.63,0.32,0.38,0.09
218,314,306,303,236,-4.41,4.76,9.2,0.06,0.74,0.01
218,314,306,303,236,-2.27,1.78,7.21,-0.87,-0.57,-0.05
218,314,306,304,236,-4.12,4.16,8.73,0.64,0.9,0.24
218,315,306,304,237,-0.77,5.05,7.35,-0.28,-0.2,-0.11
217,315,306,304,237,-4.7,2.99,9.08,0.1,0.34,-0.17
217,315,306,304,237,-5,3.51,8.85,-0.12,-0.04,-0.15
217,315,306,304,237,-3.59,2.99,8.05,-0.4,-0.34,-0.16
217,315,306,304,237,-5.24,4.88,8.96,0.13,0.27,0.01
217,315,306,304,237,-3.1,3.29,7.67,-0.09,-0.1,-0.06
217,315,306,303,237,-3.51,4.71,8.43,0.08,0.09,-0.04
217,315,306,303,237,-3.57,2.84,7.72,-0.41,-0.1,-0.14
217,315,306,303,237,-3.86,4.22,8.53,0.01,-0.07,0.04
217,314,305,303,236,-3.98,3.5,8.46,-0.13,0,-0.09
217,314,305,303,236,-3.86,4.02,8.29,0.36,-0.03,0.12
