flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
220,291,282,281,222,-3.46,8.08,4.24,-0.03,-0.01,-0.01,5
220,293,282,281,222,-3.3,8.15,4.16,-0.06,0.03,-0.02,5
220,293,282,281,222,-3.56,8.1,4.17,-0.06,0.01,-0.01,5
220,292,282,281,222,-3.71,8.06,4.34,-0.04,0.03,-0.01,5
220,291,282,280,222,-3.37,8.08,4.18,-0.1,0.02,-0.02,5
220,292,282,281,222,-3.37,8.16,4.3,-0.03,0.02,-0.02,5
220,292,282,281,222,-3.7,8.04,4.2,-0.08,0.05,-0.01,5
220,292,282,281,222,-3.62,8.01,4.1,-0.07,0.02,0.0,5
220,292,282,280,222,-3.26,8.18,4.4,-0.03,0.03,-0.0,5
220,292,282,281,221,-3.54,8.11,4.18,-0.07,0.02,-0.02,5
220,292,282,281,221,-3.54,8.07,4.28,-0.04,0.02,-0.01,5
220,292,282,281,222,-3.3,8.14,4.27,-0.07,0.02,-0.03,5
220,292,282,281,222,-3.34,8.14,4.24,-0.08,-0.01,-0.01,5
220,292,282,281,222,-3.73,7.98,4.25,-0.04,0.04,-0.02,5
220,292,282,280,221,-3.32,8.13,4.22,-0.05,0.0,-0.02,5
220,292,282,281,221,-3.4,8.1,4.2,-0.07,0.04,-0.01,5
220,292,282,281,222,-3.65,8.08,4.35,0.01,0.02,-0.02,5
220,292,282,281,222,-3.59,8.13,4.31,-0.01,0.03,-0.03,5
220,291,282,280,222,-3.39,8.04,4.1,-0.08,0.0,-0.02,5
220,292,282,280,221,-3.55,8.13,4.46,-0.01,0.02,-0.03,5
220,293,282,282,221,-3.75,7.95,4.17,-0.07,0.02,-0.02,5
220,292,282,281,222,-3.27,8.2,4.21,-0.02,0.0,0.0,5
220,291,282,281,222,-3.31,8.15,4.22,-0.04,0.06,0.0,5
220,292,282,280,222,-3.5,8.16,4.15,-0.05,-0.02,-0.02,5
220,292,282,281,222,-3.54,8.04,4.29,-0.04,0.06,-0.02,5
220,293,282,281,222,-3.41,8.15,4.26,-0.03,0.01,-0.03,5
220,293,282,281,222,-3.45,8.16,4.16,-0.05,0.03,-0.02,5
220,292,282,281,222,-3.7,8.0,4.25,-0.02,0.03,-0.01,5
220,292,282,280,222,-3.35,8.15,4.22,-0.03,0.04,-0.0,5
220,293,282,281,222,-3.46,8.16,4.02,-0.03,0.02,-0.0,5
220,293,282,282,222,-3.85,8.03,4.36,0.01,0.07,0.01,5
220,292,282,281,222,-3.47,8.13,4.26,-0.03,0.01,-0.01,5
220,292,282,280,221,-3.39,8.11,4.15,-0.06,0.04,0.01,5
220,292,282,281,222,-3.59,8.19,4.23,-0.01,0.03,-0.01,5
220,292,282,281,222,-3.45,8.11,4.01,-0.05,-0.01,-0.03,5
220,292,282,282,222,-3.36,8.23,4.21,-0.04,0.03,-0.02,5
220,291,282,281,222,-3.61,8.11,4.18,-0.06,0.06,-0.03,5
220,291,282,281,222,-3.57,8.12,4.15,-0.07,-0.04,-0.02,5
220,292,282,280,221,-3.53,8.07,4.31,-0.03,0.07,-0.0,5
220,293,282,281,222,-3.46,8.19,4.16,-0.06,0.01,-0.0,5
220,292,282,281,222,-3.58,8.11,4.11,-0.05,0.01,-0.02,5
220,292,282,281,222,-3.5,8.12,4.14,-0.03,0.04,-0.01,5
220,291,282,281,222,-3.45,8.18,4.16,-0.06,0.07,-0.01,5
220,292,282,281,222,-3.54,8.14,4.07,-0.06,-0.01,-0.01,5
220,292,282,281,222,-3.57,8.13,4.15,-0.03,0.05,-0.02,5
220,293,283,281,222,-3.54,8.12,4.09,-0.06,0.04,-0.02,5
220,291,282,281,222,-3.37,8.21,4.15,-0.03,0.01,-0.0,5
220,291,282,280,222,-3.78,8.07,4.24,-0.03,0.07,0.01,5
220,292,282,282,222,-3.43,8.15,4.09,-0.04,0.01,0.0,5
220,293,282,281,222,-3.3,8.32,4.11,-0.04,0.03,-0.01,5
220,293,282,281,222,-3.63,8.09,3.96,-0.08,0.05,-0.01,5
220,292,282,281,222,-3.58,8.12,4.18,-0.03,0.0,-0.02,5
220,292,282,280,222,-3.36,8.19,4.09,-0.05,0.04,-0.02,5
220,293,282,281,221,-3.42,8.3,4.1,-0.06,0.05,0.01,5
220,293,282,281,222,-3.65,8.16,4.03,-0.04,0.02,-0.01,5
220,292,283,281,222,-3.4,8.22,4.0,-0.05,-0.02,-0.01,5
220,291,282,281,222,-3.31,8.21,3.99,-0.06,0.02,-0.01,5
220,292,282,281,221,-3.73,8.09,4.23,-0.05,0.06,0.01,5
220,293,282,281,222,-3.47,8.17,4.14,-0.04,-0.04,-0.02,5
220,292,282,281,222,-3.34,8.19,4.18,-0.03,0.02,-0.02,5
220,292,282,281,222,-3.44,8.25,4.25,-0.01,0.01,-0.02,5
