flex1,flex2,flex3,flex4,flex5,accx,accy,accz,gyrx,gyry,gyrz,label
216,304,283,283,213,-1.83,9.38,1.94,-0.05,-0.01,-0.03,8
216,304,283,283,213,-1.96,9.32,1.92,-0.05,0.03,-0.03,8
216,305,283,283,213,-1.79,9.38,1.92,-0.04,0.04,-0.01,8
216,305,283,283,213,-1.75,9.36,1.88,-0.05,0.06,-0.02,8
216,305,283,283,213,-1.49,9.46,1.87,-0.05,0.01,-0.0,8
216,305,283,283,213,-1.85,9.4,1.95,-0.07,0.04,-0.03,8
216,304,283,283,213,-1.85,9.33,1.89,-0.04,-0.01,-0.02,8
216,304,283,283,213,-1.97,9.38,2.03,-0.05,0.04,-0.02,8
216,305,283,283,213,-1.66,9.31,1.89,-0.05,-0.0,-0.01,8
216,304,283,283,213,-1.64,9.45,1.95,-0.02,0.06,-0.01,8
216,305,283,283,213,-1.48,9.5,1.81,-0.04,-0.0,-0.01,8
216,304,283,283,213,-1.9,9.27,1.82,-0.06,0.07,-0.04,8
216,305,283,283,213,-1.94,9.41,1.97,-0.04,-0.03,-0.01,8
216,304,283,283,213,-1.81,9.3,1.85,-0.06,0.02,-0.03,8
216,305,283,283,213,-1.8,9.35,1.91,-0.05,0.04,-0.02,8
216,305,283,283,213,-1.6,9.43,1.94,-0.05,0.01,-0.02,8
216,305,283,282,213,-1.74,9.41,1.91,-0.05,0.01,-0.01,8
216,305,283,283,214,-1.83,9.41,1.92,-0.05,0.02,-0.02,8
216,305,283,284,213,-1.98,9.29,1.9,-0.05,0.01,-0.02,8
216,305,283,283,213,-1.84,9.35,1.91,-0.04,0.02,-0.01,8
216,305,284,283,214,-1.68,9.4,1.88,-0.05,0.02,-0.0,8
216,305,283,283,213,-1.48,9.45,1.87,-0.04,0.02,-0.01,8
216,305,283,284,213,-1.64,9.46,1.88,-0.05,0.03,-0.02,8
216,305,283,284,213,-1.77,9.41,1.88,-0.05,-0.01,-0.03,8
216,304,283,283,213,-2.05,9.28,2.0,-0.06,0.03,-0.04,8
216,304,283,283,213,-1.73,9.42,1.96,-0.03,-0.01,-0.01,8
216,305,283,283,213,-1.7,9.34,1.87,-0.05,0.08,-0.04,8
216,305,283,284,213,-1.6,9.45,1.9,-0.03,0.03,-0.02,8
216,305,283,283,213,-1.64,9.41,1.75,-0.05,0.03,-0.03,8
216,304,283,283,213,-2.06,9.33,1.85,-0.05,0.04,-0.02,8
216,305,283,283,213,-1.92,9.38,1.95,-0.05,0.01,-0.01,8
216,305,283,283,214,-1.7,9.35,1.91,-0.05,0.03,-0.02,8
216,305,283,284,213,-1.6,9.42,1.91,-0.04,0.01,-0.0,8
216,305,283,282,213,-1.63,9.47,1.94,-0.04,0.04,-0.03,8
216,304,283,282,213,-1.66,9.4,1.78,-0.04,0.0,-0.02,8
216,304,283,283,213,-2.1,9.36,1.91,-0.05,0.06,-0.04,8
216,305,283,283,213,-2.04,9.31,1.84,-0.06,-0.02,-0.01,8
216,305,283,283,213,-1.88,9.34,1.83,-0.05,0.02,-0.01,8
216,305,283,283,213,-1.65,9.43,1.91,-0.07,0.03,-0.01,8
215,304,283,282,213,-1.66,9.44,1.89,-0.06,0.03,-0.01,8
215,304,283,282,213,-1.75,9.41,1.91,-0.05,-0.01,-0.01,8
216,305,283,284,213,-1.81,9.36,1.87,-0.06,-0.01,-0.02,8
216,305,283,283,213,-1.95,9.36,1.98,-0.04,0.02,-0.02,8
216,305,283,283,213,-1.73,9.31,1.87,-0.06,0.02,-0.03,8
216,303,283,282,213,-1.54,9.49,1.97,-0.03,0.01,-0.02,8
216,304,283,283,213,-1.71,9.36,1.84,-0.05,0.04,-0.03,8
216,305,283,283,213,-1.78,9.41,1.89,-0.04,0.03,-0.02,8
216,306,284,283,213,-1.92,9.41,1.78,-0.03,0.0,-0.02,8
216,304,283,283,213,-1.94,9.24,1.77,-0.06,0.05,-0.03,8
216,304,283,282,213,-1.75,9.51,1.93,-0.02,-0.0,0.0,8
216,305,283,283,213,-1.62,9.37,1.77,-0.08,0.07,-0.03,8
216,305,283,284,213,-1.59,9.46,1.85,-0.06,0.03,-0.01,8
216,305,283,283,213,-1.83,9.37,1.91,-0.07,0.05,-0.03,8
216,304,283,283,213,-2.0,9.33,1.97,-0.06,0.03,-0.02,8
216,304,283,283,213,-1.85,9.34,1.83,-0.05,0.04,-0.03,8
216,305,283,283,213,-1.8,9.34,1.83,-0.04,0.01,-0.01,8
216,305,283,284,213,-1.64,9.45,1.83,-0.05,0.03,-0.02,8
216,304,283,283,213,-1.83,9.41,1.89,-0.05,0.03,-0.02,8
216,304,283,282,213,-1.86,9.35,1.87,-0.07,0.02,-0.02,8
216,305,283,283,213,-2.0,9.29,1.88,-0.06,0.04,-0.02,8
216,305,283,283,213,-1.95,9.33,1.94,-0.04,0.03,-0.01,8
